Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/08/25,Terrebonne,2,To exchange with dignitaries,Hosting a meeting,M0320214,Mia Pasta Laplaine,44.97
2022/09/26,Terrebonne,1,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0316102,Chambre de Commerce et d'Industrie Les Moulins,178.00
2022/09/26,Terrebonne,5,To plan Member's priorities and activities,Hosting a meeting,M0319472,No.900 Terrebonne,132.50
2022/09/30,Terrebonne,4,To attend staff events including training,Hosting a staff event,M0316755,Nespresso,182.50
2022/09/30,Terrebonne,5,To celebrate a significant event,Hosting a staff event,M0316755,Le petit marché par l'aparte,3.29
2022/10/03,Terrebonne,2,To exchange with dignitaries,Hosting a meeting,M0316432,Restaurant Steakerie Sainte-Marie,79.66
2022/10/10,Terrebonne,6,To plan Member's priorities and activities,Hosting a staff event,M0319472,Boulangerie Lazio Inc,41.13
2022/10/13,Terrebonne,5,To plan Member's priorities and activities,Hosting a meeting,M0319478,Le petit marché,2.15
2022/10/17,Terrebonne,5,To exchange with dignitaries,Hosting a meeting,M0319472,No.900 Terrebonne,150.75
2022/10/31,Terrebonne,400,To meet constituents,Hosting a reception or open house,M0319829,Spirit,108.00
2022/10/31,Terrebonne,400,To meet constituents,Hosting a town hall or community event,M0319478,Maxi,17.94
2022/10/31,Terrebonne,6,To plan Member's priorities and activities,Hosting a meeting,M0319478,Benny&co,72.80
2022/10/31,Terrebonne,6,To plan Member's priorities and activities,Hosting a meeting,M0319472,Boulangerie Lazio Inc.,45.52
2022/10/31,Terrebonne,400,To meet constituents,Hosting a town hall or community event,M0319478,Maxi,8.91
2022/10/31,Terrebonne,400,To meet constituents,Hosting a reception or open house,M0319829,spirit,44.99
2022/10/31,Terrebonne,400,To meet constituents,Hosting a reception or open house,M0319829,Dollorama,9.25
2022/10/31,Terrebonne,400,To meet constituents,Hosting a town hall or community event,M0319466,AltruismA François Lavoie,409.23
2022/10/31,Terrebonne,400,To meet constituents,Hosting a reception or open house,M0319829,Comptoir familiale,3.00
2022/10/31,Terrebonne,5,To plan Member's priorities and activities,Hosting a meeting,M0319472,Boulangerie Lazio Inc.,19.00
2022/11/02,Terrebonne,5,To plan Member's priorities and activities,Hosting a meeting,M0319478,Le petit marché,2.05
2022/11/09,Terrebonne,4,To exchange with dignitaries,Hosting a meeting,M0319852,Pizzeria 900,95.00
2022/11/21,Terrebonne,6,To plan Member's priorities and activities,Hosting a meeting,M0321690,Le petit marché,3.29
2022/11/21,Terrebonne,0,To exchange with dignitaries,"Gala, reception or ceremony",M0319764,SOCIÉTÉ DU PATRIMOINE ET HISTOIRE DE LA RÉGION DE TERREBONNE,100.00
2022/11/28,Terrebonne,6,To plan Member's priorities and activities,Hosting a meeting,M0321721,Nespresso,132.90
2022/12/18,Terrebonne,1,To celebrate a significant event,"Gala, reception or ceremony",M0322471,Chambre de commerce,277.50
2022/12/28,Terrebonne,2,To exchange with dignitaries,Hosting a meeting,M0322167,Bygs Smoked Meat,18.75
