Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/09/23,Longueuil,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0317744,Sushi Hamachi,141.52
2022/10/08,Longueuil,60,To meet constituents,Hosting a town hall or community event,M0317740,L ancêtre,156.60
2022/10/18,Longueuil,10,To meet visitors of Member’s office,Hosting a meeting,M0317744,Nespresso,75.60
2022/10/22,Longueuil,70,To meet constituents,Hosting a reception or open house,M0317744,Simplex,75.72
2022/10/22,Longueuil,70,To meet constituents,Hosting a reception or open house,M0317744,SuperC,44.69
2022/10/22,Longueuil,70,To meet constituents,Hosting a reception or open house,M0317744,Fréchette fruits et légumes,105.99
2022/11/12,Longueuil,350,To meet constituents,Hosting a town hall or community event,M0318574,Costco,51.76
2022/11/12,Longueuil,350,To meet constituents,Hosting a town hall or community event,M0318574,Verger de la Savane,70.00
2022/11/12,Longueuil,350,To meet constituents,Hosting a town hall or community event,M0321122,Les Cuisiniers Différents,432.00
2022/11/12,Longueuil,350,To meet constituents,Hosting a town hall or community event,M0318574,Dollar Max Depot,70.82
2022/11/12,Longueuil,350,To meet constituents,Hosting a town hall or community event,M0318574,Mayrand,441.59
2022/11/12,Longueuil,350,To meet constituents,Hosting a town hall or community event,M0322589,Centre de services scolaire Marie-Victorin,1998.70
2022/11/12,Longueuil,350,To meet constituents,Hosting a town hall or community event,M0320684,9304-7595 Québec inc - Pierre-Luc Brillant,700.00
2022/12/07,Ottawa,15,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0323207,Autobus Galland,1170.00
