Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0321962,Bridgehead,19.99
2022/04/28,Lethbridge,140,To meet constituents,Hosting a town hall or community event,M0305606,Prime Catering,-375.00
2022/08/22,Lethbridge,650,To meet constituents,Community activity or event,M0315353,Lethbridge & District Exhibition,-100.00
2022/10/04,Lethbridge,1,To meet constituents,Hosting a meeting,M0316302,Costco,24.26
2022/10/14,Lethbridge,1,To celebrate a significant event,"Gala, reception or ceremony",M0317734,Let There Be Light Night,50.00
2022/10/15,Lethbridge,5,To meet constituents,Hosting a meeting,M0317734,Bootsma Bakery,36.75
2022/10/15,Lethbridge,5,To meet constituents,Hosting a meeting,M0317734,Safeway,27.23
2022/10/28,Lethbridge,95,To celebrate a significant event,Hosting a town hall or community event,M0319345,Randy Epp,130.00
2022/10/28,Lethbridge,95,To celebrate a significant event,Hosting a town hall or community event,M0318851,Prime Catering,1414.45
2022/10/28,Lethbridge,6,To meet constituents,Hosting a meeting,M0319408,Italian Table,238.10
2022/10/29,Lethbridge,6,To meet constituents,Hosting a meeting,M0319408,Costco,21.98
2022/10/29,Lethbridge,1,To celebrate a significant event,"Gala, reception or ceremony",M0319408,City of Lethbridge Police Service,75.00
2022/10/29,Lethbridge,6,To meet constituents,Hosting a meeting,M0319408,Safeway,27.99
2022/11/05,Lethbridge,2,To celebrate a significant event,"Gala, reception or ceremony",M0320467,Big Brothers Big Sisters,90.00
2022/11/10,Lethbridge,150,To meet constituents,Hosting a town hall or community event,M0320293,Prime Catering,449.55
2022/11/10,Lethbridge,13,To discuss constituency issues with stakeholders,Hosting a meeting,M0321962,Italian Table,617.07
2022/11/10,Lethbridge,9,To discuss constituency issues with stakeholders,Hosting a meeting,M0320467,Subway,111.98
2022/11/12,Lethbridge,2,To celebrate a significant event,"Gala, reception or ceremony",M0320467,Streets Alive,120.00
2022/11/26,Lethbridge,7,To meet constituents,Hosting a meeting,M0321962,Panago,85.94
2022/12/10,Lethbridge,500,To meet constituents,Hosting a reception or open house,M0321962,Bulk Barn,9.19
2022/12/10,Lethbridge,500,To meet constituents,Hosting a reception or open house,M0321962,Wholesale Club,57.43
2022/12/10,Lethbridge,500,To meet constituents,Hosting a reception or open house,M0322807,Schwartz Reliance Ins.,280.00
