Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/08/18,Saint-Joseph-de-Beauce,1,To celebrate a significant event,"Gala, reception or ceremony",M0318776,Chambre de commerce et d industrie de Saint-Joseph-de-Beauce,200.00
2022/09/08,Saint-Georges,1,To meet constituents,"Gala, reception or ceremony",M0316328,Chambre commerce St-Georges,170.00
2022/09/20,Sainte-Marie,0,To meet constituents,"Gala, reception or ceremony",M0317100,"CCINB, La",105.00
2022/09/20,Sainte-Marie,1,To meet constituents,Community activity or event,M0316007,tim horton,54.00
2022/09/22,Sainte-Marie,3,To meet constituents,Hosting a meeting,M0316011,Restaurant Mikes,62.76
2022/09/30,Saint-Georges,1,To meet constituents,"Gala, reception or ceremony",M0316335,Calacs Chaudière-Appalaches,200.00
2022/10/08,Frampton,1,To meet constituents,"Gala, reception or ceremony",M0318350,Fabrique dte-Famille de Beauce Communauté de Frampton,80.00
2022/10/13,La Pocatière,0,To exchange with dignitaries,"Gala, reception or ceremony",M0317266,Rendez-vous Affaires 2022 MLKRDL,140.00
2022/10/15,Saint-Odilon-de-Cranbourne,1,To meet constituents,"Gala, reception or ceremony",M0318350,Communauté de St-Odilon,50.00
2022/10/17,Saint-Georges,2,To meet constituents,"Gala, reception or ceremony",M0318782,"Rappel, Le",120.00
2022/10/19,Sainte-Marie,0,To meet constituents,"Gala, reception or ceremony",M0317813,Développement Économique Nouvelle-Beauce,140.00
2022/10/22,Sainte-Marguerite (La Nouvelle-Beauce),1,To meet constituents,"Gala, reception or ceremony",M0320880,FADOQ Ste-Marguerite,100.00
2022/10/26,Saint-Joseph-de-Beauce,0,To meet constituents,"Gala, reception or ceremony",M0318945,Beauce centre Économique,140.00
2022/10/29,Saint-Bernard,1,To meet constituents,"Gala, reception or ceremony",M0318647,Fondation Audrey Lehoux inc.,70.00
2022/11/05,Saint-Éphrem-de-Beauce,1,To meet constituents,"Gala, reception or ceremony",M0319575,Club Holstein de Beauce,69.58
2022/11/11,Vallée-Jonction,2,To meet constituents,"Gala, reception or ceremony",M0320980,9423-6569 Québec Inc. - Promotion All Star,130.00
2022/11/11,Sainte-Marie,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0320272,IGA  Sainte-marie,59.31
2022/11/12,Saint-Georges,1,To meet constituents,"Gala, reception or ceremony",M0320220,Les Agapes 2022,280.00
2022/11/17,Saint-Georges,0,To meet constituents,"Gala, reception or ceremony",M0321076,Conseil économique de Beauce,140.00
2022/11/24,Saint-Georges,1,To meet constituents,"Gala, reception or ceremony",M0322198,Havre L'Éclaircie,150.00
2022/11/27,Saint-Isidore (La Nouvelle-Beauce),2,To meet constituents,"Gala, reception or ceremony",M0322650,Club Fadoq St-Isidore,80.00
2022/12/03,Saint-Frédéric,1,To meet constituents,"Gala, reception or ceremony",M0322693,Fadoq de St-Frédéric,60.00
2022/12/18,Saint-Elzéar (La Nouvelle-Beauce),1,To meet constituents,"Gala, reception or ceremony",M0324231,La levée du jour,50.00
