Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Orléans,0,To meet visitors of Member’s office,Hosting a meeting,M0320217,Costco Wholesale,37.99
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0323281,Nespresso,296.30
2022/04/01,Orléans,0,To meet visitors of Member’s office,Hosting a meeting,M0320217,"Walmart ",8.97
2022/04/01,Orléans,0,To meet visitors of Member’s office,Hosting a meeting,M0317343,Costco Wholesale,31.99
2022/11/12,Ottawa,1,To celebrate a significant event,"Gala, reception or ceremony",M0320217,Orleans Royal Canadian legion,160.00
2022/11/17,Ottawa,1,To celebrate a significant event,"Gala, reception or ceremony",M0320759,Multifaith Housing Initiative,200.00
2022/11/22,Ottawa,40,To exchange with dignitaries,Hosting a reception or open house,M0322109,Food Services,182.15
2022/11/28,Ottawa,35,To exchange with dignitaries,Hosting a reception or open house,M0323643,House of Commons Food Services — Services de restauration de la Chambre des communes,161.15
2022/12/02,Ottawa,0,To celebrate a significant event,"Gala, reception or ceremony",M0322109,Christmas Cheer Foundation,100.00
2022/12/09,Ottawa,400,To meet constituents,Hosting a town hall or community event,M0323643,Ciné Starz Orleans Inc,1172.57
