Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0317325,"Canadian Tire ",35.99
2022/10/28,Swift Current,1,To celebrate a significant event,Community activity or event,M0317325,Swift Current Chamber of Commerce,200.00
2022/12/07,Ottawa,3,To meet visitors of Member’s office,Hosting a meeting,M0323204,Parliamentary Restaurant,126.00
