Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Barrie,0,To meet visitors of Member’s office,Hosting a meeting,M0317666,Walmart,26.62
2022/09/16,Oro-Medonte,1000,To meet constituents,Community activity or event,M0317666,Dollarama,30.00
2022/10/07,Elmvale,1000,To meet constituents,Community activity or event,M0317666,Dollarama,25.50
2022/10/28,Barrie,25,To celebrate a significant event,Hosting a reception or open house,M0321397,Ladies Auxiliary RCL Branch 147,150.00
2022/12/13,Ottawa,500,To celebrate a significant event,"Gala, reception or ceremony",M0323379,Eventbrite,80.00
