Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/07/16,Toronto,1000,To meet constituents,Hosting a town hall or community event,M0313289,PIZZA PIZZA,25.49
2022/07/16,Toronto,1000,To meet constituents,Hosting a town hall or community event,M0313289,FIVE STAR VARIETY,19.00
2022/07/16,Toronto,1000,To meet constituents,Hosting a town hall or community event,M0313289,NO FRILLS,89.63
2022/07/16,Toronto,1000,To meet constituents,Hosting a town hall or community event,M0313315,PIZZA PIZZA,25.49
2022/07/16,Toronto,1000,To meet constituents,Hosting a town hall or community event,M0313289,PETRO-CANADA,9.99
2022/10/04,Ottawa,800,To celebrate a significant event,Hosting a reception or open house,M0321994,House of Commons Food Services — Services de restauration de la Chambre des communes,500.00
2022/10/04,Ottawa,2,To plan Member's priorities and activities,Hosting a meeting,M0317650,Metropolitain Brasserie,108.00
2022/10/05,Ottawa,2,To plan Member's priorities and activities,Hosting a meeting,M0317646,Metropolitain Brasserie,75.00
2022/10/11,Toronto,2,To meet constituents,Hosting a meeting,M0317631,Balzacs,14.50
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0319713,LOBLAWS,39.90
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0319713,Curtain Call Creative Fabric Inc,81.00
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0319713,Kibo Secret Garden,135.80
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0319713,CALDENSE BAKERY,458.75
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0319713,Steve Turner,250.00
2022/12/14,Ottawa,5,To plan Member's priorities and activities,Hosting a meeting,M0323796,Parliamentary Restaurant,179.75
