Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/09/08,Nanaimo,500,To meet constituents,Community activity or event,M0315104,VIU Students' Union,100.00
2022/11/08,Nanaimo,35,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0319738,Quality Foods,304.95
2022/11/10,Nanaimo,1,To celebrate a significant event,Community activity or event,M0319423,Greater Nanaimo Chamber of Commerce,84.00
