Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/11/06,Niagara Falls,1,To meet constituents,"Gala, reception or ceremony",M0318860,Greg Ferwin Theatre,105.50
2022/12/13,Ottawa,1,"To discuss business of the House, caucus and committees","Gala, reception or ceremony",M0322883,eventbrite - Party Under The Stars,40.00
