Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/10/06,Montreal,11,To meet constituents,Hosting a meeting,M0322114,Restaurant Deli Plus,84.96
2022/11/03,Montreal,10,To meet constituents,Hosting a meeting,M0322114,Restaurant Deli Plus,81.28
