Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/09/10,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0316681,3 Brewers Sparks,43.90
2022/09/10,Ottawa,8,To plan Member's priorities and activities,Hosting a staff event,M0316681,Eggspectation Ottawa,136.50
2022/09/17,Sherwood Park,50,To meet constituents,Hosting a town hall or community event,M0317083,Walmart,37.25
2022/09/17,Sherwood Park,50,To meet constituents,Hosting a town hall or community event,M0321402,Special Event Rentals Edmonton,236.87
2022/09/17,Sherwood Park,50,To meet constituents,Hosting a town hall or community event,M0317083,Safeway,22.80
2022/09/17,Sherwood Park,50,To meet constituents,Hosting a town hall or community event,M0317083,Costco,176.36
2022/09/21,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0316681,Thai Express - UBER Eats,65.34
2022/09/27,Ottawa,20,To exchange with dignitaries,Hosting a meeting,M0316681,"Shoppers Drug Mart ",15.98
2022/09/27,Ottawa,20,To exchange with dignitaries,Hosting a meeting,M0316681,Thai Express,222.42
2022/10/26,Sherwood Park,3,To plan Member's priorities and activities,Hosting a meeting,M0321402,Thai Express,13.08
2022/10/26,Sherwood Park,3,To plan Member's priorities and activities,Hosting a meeting,M0321402,Edo Japan,14.95
2022/10/27,Ottawa,20,"To discuss business of the House, caucus and committees",Hosting a meeting,M0319192,Thai Express,231.09
2022/10/27,Ottawa,20,"To discuss business of the House, caucus and committees",Hosting a meeting,M0319192,Shoppers Drug Mart,14.98
2022/11/01,Ottawa,2,To exchange with dignitaries,Hosting a meeting,M0319192,Food Services,127.56
2022/11/18,Sherwood Park,0,To celebrate a significant event,"Gala, reception or ceremony",M0321402,Sherwood Park & District Chamber of Commerce,75.00
