Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0235923,2022/04/30,2022/09/26,,,,,,,0.0000,600.0000,0.0000,0,0,0,600.00
T0235923,2022/04/30,2022/09/26,"Hughes, Carol",Member,Secondary Residence,2022/04/30,Ottawa,Ottawa,,,,,,,
T0230858,2022/06/06,2022/06/10,,,,,,,245.8800,0.0000,297.6300,0.5000,0,0,543.51
T0230858,2022/06/06,2022/06/10,"Hughes, Carol",Member,To travel to/from constituency and Ottawa,2022/06/10,Ottawa,Hanmer,,,,,,,
T0232335,2022/06/12,2022/06/17,,,,,,,768.9600,123.8900,385.7600,1.0000,0,0,1278.61
T0232335,2022/06/12,2022/06/17,"Hughes, Carol",Member,To travel to/from constituency and Ottawa,2022/06/12,Hanmer,Ottawa,,,,,,,
T0232335,2022/06/12,2022/06/17,"Hughes, Carol",Member,To travel to/from constituency and Ottawa,2022/06/17,Ottawa,Kapuskasing,,,,,,,
T0232339,2022/06/18,2022/06/19,,,,,,,73.9800,123.8100,103.3500,0,0.0000,0,301.14
T0232339,2022/06/18,2022/06/19,"Hughes, Carol",Member,To attend a constituency or community event,2022/06/18,Timmins,Kapuskasing,,,,,,,
T0232343,2022/06/19,2022/06/19,,,,,,,82.9600,124.8700,68.3500,0,0.0000,0,276.18
T0232343,2022/06/19,2022/06/19,"Hughes, Carol",Member,To attend meetings about constituency issues,2022/06/19,Kapuskasing,Timmins,,,,,,,
T0232344,2022/06/20,2022/06/23,,,,,,,785.4600,0.0000,288.6200,1.0000,0,0,1074.08
T0232344,2022/06/20,2022/06/23,"Hughes, Carol",Member,To travel to/from constituency and Ottawa,2022/06/20,Kapuskasing,Ottawa,,,,,,,
T0232344,2022/06/20,2022/06/23,"Hughes, Carol",Member,To travel to/from constituency and Ottawa,2022/06/23,Ottawa,Hanmer,,,,,,,
T0232357,2022/06/24,2022/06/25,,,,,,,359.9500,0.0000,136.7000,0.0000,0,0,496.65
T0232357,2022/06/24,2022/06/25,"Hughes, Carol",Member,To attend a constituency or community event,2022/06/24,Hanmer,Elliot Lake,,,,,,,
