Supplier,Description,Date,Total
La Fenêtre - Centre d'immersion aux arts,"Office Supplies, Stationery and Accessories",2019/12/20,40.00
La Fenêtre - Centre d'immersion aux arts,Advertising,2019/12/20,150.00
COGECO INTERNET+TV,Cable and Internet Fees,2020/01/22,213.34
CHAMBRE DE COMMERCE ET D'INDUSTRIES DE TROIS-RIVIÈRES,Advertising,2020/02/17,200.00
COGECO,Cable and Internet Fees,2020/02/22,209.42
Association des Stomisés de la Mauricie,Advertising,2020/03/31,250.00
Moisson Mauricie/ Centre-du-Québec,Advertising,2020/04/03,500.00
Vidéotron,Internet (COVID19),2020/04/10,45.94
Vidéotron,Internet (COVID19),2020/04/17,52.00
Vidéotron,Internet (COVID19),2020/05/08,56.93
BIENNALE NATIONALE DE SCULPTURE CONTEMPORAINE,Advertising,2020/05/13,250.00
COGECO,Cable and Internet Fees,2020/05/22,204.71
Vidéotron,Internet (COVID19),2020/05/22,52.00
Vidéotron,Internet (COVID19),2020/06/05,56.93
Vidéotron,Internet (COVID19),2020/06/19,52.00
Vidéotron,Internet (COVID19),2020/07/10,54.94
CHAMBRE DE COMMERCE ET D'INDUSTRIES DE TROIS-RIVIÈRES,Advertising,2020/07/13,500.00
CENTRE LANDRY (1980) INC.,Advertising,2020/07/16,295.00
Vidéotron,Internet (COVID19),2020/07/17,52.00
Vidéotron,Internet (COVID19),2020/08/07,54.94
Vidéotron,Internet (COVID19),2020/08/21,52.00
"Cogeco ",Cable and Internet Fees,2020/08/22,209.66
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/08/24,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,426.58
L'accueil féminin inc.,Advertising,2020/08/25,300.00
Vidéotron,Internet (COVID19),2020/09/04,54.94
APPARTENANCE MAURICIE,Advertising,2020/09/11,375.00
Fleuriste Marie-Antoinette,Gifts given as a matter of protocol,2020/09/11,46.00
CENTRE COMMUNAUTAIRE DE LOISIRS JEAN-NOËL TRUDEL,Advertising,2020/09/16,300.00
Radnor,Spring Water,2020/09/16,6.00
Vidéotron,Internet (COVID19),2020/09/18,47.00
Cogeco,Cable and Internet Fees,2020/09/22,209.66
Jean Coutu,Consumable Items for Constituency Offices (COVID19),2020/09/24,18.99
Bureau en gros,Postage and Parcel Post,2020/09/25,46.00
Bureau en gros,"Office Supplies, Stationery and Accessories",2020/09/25,11.29
Bureau en gros,"Office Supplies, Stationery and Accessories",2020/09/25,4.99
Bureau en gros,"Office Supplies, Stationery and Accessories",2020/09/25,11.29
Bureau en gros,"Office Supplies, Stationery and Accessories",2020/09/25,4.99
Bureau en gros,"Office Supplies, Stationery and Accessories",2020/09/25,25.99
Bureau en gros,"Office Supplies, Stationery and Accessories",2020/09/25,5.59
GROUPE CAPITALES MEDIAS,Advertising,2020/09/26,1595.00
Icimédias Inc.,Advertising,2020/09/30,899.00
Les entreprises Ready enterprises,Photography and Video Services,2020/09/30,212.50
"Les entreprises Ready Enterprises ",Photography and Video Services,2020/09/30,125.00
Radnor,Spring Water,2020/09/30,6.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,6.88
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,201.41
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,12.00
Bell Mobility – Bell Mobilité,Long Distance,2020/10/01,0.91
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,191.38
Le Roi Mauricien des Habits,Consumable Items for Constituency Offices (COVID19),2020/10/08,525.00
Vidéotron,Internet (COVID19),2020/10/09,54.94
Zoom Video Communications inc.,Licence Renewal,2020/10/12,100.00
Zoom Video Communications Inc.,Licence Renewal,2020/10/12,229.95
Ciné-Campus,Advertising,2020/10/14,500.00
Radnor,Spring Water,2020/10/14,6.00
Comité du Mémorial Bernard-Landry à Verchères,Advertising,2020/10/20,500.00
COGECO,Cable and Internet Fees,2020/10/22,202.40
Légion royale Canadienne filiale 35,Office Plants and Flowers,2020/10/22,75.00
Vidéotron,Internet (COVID19),2020/10/23,47.00
Radnor,Spring Water,2020/10/28,6.00
Coopérative Nationale de l'information Indépendante,Advertising,2020/10/31,706.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,225.36
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,191.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/11/01,28.00
Société Immobiliere G3R Inc.,Office Rental and Related Fees,2020/11/01,3051.30
Vidéotron,Internet (COVID19),2020/11/06,49.94
Canada Post – Postes Canada,Courier Services,2020/11/09,7.56
Denis Office Supplies – Fournitures de bureau Denis,Video Communication and Broadcasting Equipment,2020/11/09,220.23
Poste Canada,Postage and Parcel Post,2020/11/17,46.00
Le Roi Mauricien des Habits,"Office Supplies, Stationery and Accessories",2020/11/20,391.91
Le Roi Mauricien des Habits,Consumable Items for Constituency Offices (COVID19),2020/11/20,521.09
Vidéotron,Cable and Internet,2020/11/20,72.00
