Supplier,Description,Date,Total
Snapd Georgina,Advertising,2020/04/01,213.00
Rogers,Cable and Internet Fees,2020/08/25,173.96
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/09/01,72.25
Snapd Georgina,Advertising,2020/09/01,213.00
NationBuilder,Professional Communication Services,2020/09/09,46.85
CATSPAW MEDIA (2013) INC,Advertising,2020/09/15,179.00
Hydro One,Public Utilities,2020/09/22,150.74
Sooter's,Photography and Video Services,2020/09/23,38.97
Elected Technologies Ltd,Professional Communication Services,2020/09/25,1500.00
Rogers,Cable and Internet Fees,2020/09/25,173.96
Anderson Communications Ltd.,Advertising,2020/09/28,100.00
Zoom Video Communications Inc.,Licence Renewal,2020/09/28,20.00
Apple,Voice Communication Equipment,2020/09/29,329.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/09/30,701.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/09/30,52.49
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,19.72
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,144.02
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/10/01,169.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,307.35
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,99.09
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/10/01,72.25
Snapd Georgina,Advertising,2020/10/01,213.00
Keswick Flowers & Gifts,Gifts given as a matter of protocol,2020/10/05,100.00
Enbridge,Public Utilities,2020/10/06,74.53
NationBuilder,Professional Communication Services,2020/10/09,46.62
Village Media Inc,Advertising,2020/10/09,200.00
Chabad Jewish Centre of Georgina,Advertising,2020/10/12,100.00
Cedar Springs,Spring Water,2020/10/15,30.67
Hydro One,Public Utilities,2020/10/15,116.95
SSV Media / Photography by SSV,Photography and Video Services,2020/10/17,850.00
Shutterstock Inc.,Licence Renewal,2020/10/18,38.63
Rogers,Cable and Internet Fees,2020/10/25,173.96
HAMBLY INSURANCE BROKERS LTD.,Constituency Office Insurance,2020/10/26,1040.00
Anderson Communications Ltd.,Advertising,2020/10/27,100.00
Zoom Video Communications Inc.,Licence Renewal,2020/10/28,20.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,379.10
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/11/01,85.82
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,113.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/11/01,72.25
SAPEX CANADA INC.,Office Rental and Related Fees,2020/11/01,2100.00
Snapd Inc,Advertising,2020/11/01,213.00
Enbridge,Public Utilities,2020/11/05,104.08
Star Metroland Media,Advertising,2020/11/08,750.00
Canada Post – Postes Canada,Courier Services,2020/11/09,14.38
NationBuilder,Professional Communication Services,2020/11/09,46.66
Village Media Inc,Advertising,2020/11/09,200.00
Home Hardware,Cleaning Products,2020/11/10,8.69
Walmart,"Framing, Outside Supplier",2020/11/11,79.90
Hydro One,Public Utilities,2020/11/16,134.74
Real Canadian Superstore,Cleaning Products,2020/11/19,4.48
Keswick Flowers & Gifts,Gifts given as a matter of protocol,2020/11/20,100.00
Staples Canada,"Office Supplies, Stationery and Accessories",2020/11/24,31.97
The Flag Store,Pins and Flags,2020/11/24,309.00
Walmart,Cleaning Products,2020/11/24,4.97
Rogers,Cable and Internet Fees,2020/11/25,173.96
Anderson Communications Ltd.,Advertising,2020/11/28,100.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/11/30,256.75
Grand & Toy,"Cleaning products ",2020/11/30,67.60
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/11/30,18.00
Grand & Toy,Other Consumable Supplies From Stores,2020/11/30,24.96
SAPEX CANADA INC.,Office Rental and Related Fees,2020/12/01,2100.00
Snapd Inc,Advertising,2020/12/01,345.00
Walmart,Photography and Video Services,2020/12/02,21.58
Enbridge,Public Utilities,2020/12/04,59.59
Walmart,"Framing, Outside Supplier",2020/12/08,89.87
House of Commons – Chambre des communes,External Printing Costs,2020/12/09,1643.39
Village Media Inc,Advertising,2020/12/09,200.00
CATSPAW MEDIA (2013) INC,Advertising,2020/12/10,179.00
Cedar Springs,Spring Water,2020/12/10,40.64
Canada Post – Postes Canada,Courier Services,2020/12/14,16.66
SAPEX CANADA INC.,Office Rental and Related Fees,2021/01/01,2100.00
