Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0250154,2022/04/05,2022/04/08,,,,,,,0.0000,0.0000,183.0400,0.0000,0,0,183.04
T0250154,2022/04/05,2022/04/08,"Singh, Jagmeet",Member,To travel to/from constituency and Ottawa,2022/04/05,Ottawa,Ottawa,,,,,,,
T0248493,2022/04/10,2022/04/25,,,,,,,2256.7400,0.0000,0.0000,0.5000,0.5000,0,2256.74
T0248493,2022/04/10,2022/04/25,"Singh, Jagmeet",Member,To travel to/from constituency and Ottawa,2022/04/10,Ottawa,Burnaby,,,,,,,
T0248493,2022/04/10,2022/04/25,"Singh, Jagmeet",Member,To support a House Officer's functions,2022/04/14,Vancouver,Toronto,,,,,,,
T0248493,2022/04/10,2022/04/25,"Singh, Jagmeet",Member,To support a House Officer's functions,2022/04/25,Toronto,Ottawa,,,,,,,
T0250158,2022/04/26,2022/04/28,,,,,,,0.0000,0.0000,99.2400,0.0000,0,0,99.24
T0250158,2022/04/26,2022/04/28,"Singh, Jagmeet",Member,To travel to/from constituency and Ottawa,2022/04/26,Ottawa,Ottawa,,,,,,,
T0248504,2022/04/28,2022/05/02,,,,,,,2031.0300,0.0000,0.0000,0.5000,0.5000,0,2031.03
T0248504,2022/04/28,2022/05/02,"Singh, Jagmeet",Member,To support a House Officer's functions,2022/04/28,Ottawa,Victoria,,,,,,,
T0248504,2022/04/28,2022/05/02,"Singh, Jagmeet",Member,To support a House Officer's functions,2022/04/30,Victoria,Toronto,,,,,,,
T0248504,2022/04/28,2022/05/02,"Singh, Jagmeet",Member,To support a House Officer's functions,2022/05/02,Toronto,Ottawa,,,,,,,
T0250161,2022/05/03,2022/05/04,,,,,,,0.0000,0.0000,128.0400,0.0000,0,0,128.04
T0250161,2022/05/03,2022/05/04,"Singh, Jagmeet",Member,To travel to/from constituency and Ottawa,2022/05/03,Ottawa,Ottawa,,,,,,,
T0250162,2022/05/11,2022/05/12,,,,,,,0.0000,0.0000,138.5700,0.0000,0,0,138.57
T0250162,2022/05/11,2022/05/12,"Singh, Jagmeet",Member,To travel to/from constituency and Ottawa,2022/05/11,Ottawa,Ottawa,,,,,,,
T0250163,2022/05/17,2022/05/18,,,,,,,0.0000,0.0000,119.0200,0.0000,0,0,119.02
T0250163,2022/05/17,2022/05/18,"Singh, Jagmeet",Member,To travel to/from constituency and Ottawa,2022/05/17,Ottawa,Ottawa,,,,,,,
