Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0237820,2022/10/23,2022/11/11,,,,,,,3732.9200,0.0000,1083.4400,1.0000,0,0,4816.36
T0237820,2022/10/23,2022/11/11,"Blanchette-Joncas, Maxime",Member,To travel to/from constituency and Ottawa,2022/10/23,Rimouski,Ottawa,,,,,,,
T0237820,2022/10/23,2022/11/11,"Blanchette-Joncas, Maxime",Member,To travel to/from constituency and Ottawa,2022/11/04,Ottawa,Rimouski,,,,,,,
T0237820,2022/10/23,2022/11/11,"Blanchette-Joncas, Maxime",Member,To attend meetings about constituency issues,2022/11/08,Rimouski,Rimouski,,,,,,,
T0237820,2022/10/23,2022/11/11,"Blanchette-Joncas, Maxime",Member,To attend meetings about constituency issues,2022/11/09,Rimouski,Rimouski,,,,,,,
T0237820,2022/10/23,2022/11/11,"Blanchette-Joncas, Maxime",Member,To attend meetings about constituency issues,2022/11/10,Rimouski,Rimouski,,,,,,,
T0237820,2022/10/23,2022/11/11,"Blanchette-Joncas, Maxime",Member,To attend a conference,2022/11/11,Rimouski,Granby,,,,,,,
T0237820,2022/10/23,2022/11/11,"Blanchette-Joncas, Maxime",Member,To attend a conference,2022/12/11,Granby,Rimouski,,,,,,,
T0241758,2022/10/28,2022/12/19,,,,,,,697.1600,121.2600,427.6800,1.0000,0,0,1246.10
T0241758,2022/10/28,2022/12/19,"Blanchette-Joncas, Maxime",Member,To travel to/from constituency and Ottawa,2022/12/12,Rimouski,Ottawa,,,,,,,
T0241758,2022/10/28,2022/12/19,"Blanchette-Joncas, Maxime",Member,To attend a constituency or community event,2022/12/19,Rimouski,Rimouski,,,,,,,
T0241758,2022/10/28,2022/12/19,"Blanchette-Joncas, Maxime",Member,To travel to/from constituency and Ottawa,2022/12/15,Ottawa,Rimouski,,,,,,,
T0241758,2022/10/28,2022/12/19,"Blanchette-Joncas, Maxime",Member,To attend meetings about constituency issues,2022/12/08,Rimouski,Sainte-Anne-des-Monts,,,,,,,
T0241758,2022/10/28,2022/12/19,"Blanchette-Joncas, Maxime",Member,To attend meetings about constituency issues,2022/12/08,Sainte-Anne-des-Monts,Rimouski,,,,,,,
T0241758,2022/10/28,2022/12/19,"Blanchette-Joncas, Maxime",Member,To attend meetings about constituency issues,2022/12/10,Rimouski,Rimouski,,,,,,,
