Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0241684,2022/12/05,2022/12/09,,,,,,,493.4400,0.0000,320.7600,3.0000,0,0,814.20
T0241684,2022/12/05,2022/12/09,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/05,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241684,2022/12/05,2022/12/09,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/05,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241684,2022/12/05,2022/12/09,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/07,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241684,2022/12/05,2022/12/09,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/07,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241684,2022/12/05,2022/12/09,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/09,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241684,2022/12/05,2022/12/09,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/09,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241752,2022/12/12,2022/12/12,,,,,,,164.4800,0.0000,106.9200,1.0000,0,0,271.40
T0241752,2022/12/12,2022/12/12,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/12,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241752,2022/12/12,2022/12/12,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/12,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241750,2022/12/14,2022/12/15,,,,,,,164.4800,850.3300,213.8400,1.0000,0,0,1228.65
T0241750,2022/12/14,2022/12/15,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/14,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241746,2022/12/14,2022/12/15,,,,,,,164.4800,141.7300,213.8400,1.0000,0,0,520.05
T0241746,2022/12/14,2022/12/15,"Khoriaty, Ramy",Employee,To travel to/from constituency and Ottawa,2022/12/14,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241746,2022/12/14,2022/12/15,"Khoriaty, Ramy",Employee,To travel to/from constituency and Ottawa,2022/12/14,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241750,2022/12/14,2022/12/15,"Denis, Mathis",Employee,To travel to/from constituency and Ottawa,2022/12/15,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241750,2022/12/14,2022/12/15,"Frezza, Jennifer",Employee,To travel to/from constituency and Ottawa,2022/12/14,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241750,2022/12/14,2022/12/15,"Frezza, Jennifer",Employee,To travel to/from constituency and Ottawa,2022/12/15,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241750,2022/12/14,2022/12/15,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/15,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241746,2022/12/14,2022/12/15,"Khoriaty, Ramy",Employee,To travel to/from constituency and Ottawa,2022/12/15,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241750,2022/12/14,2022/12/15,,Designated Traveller,To unite the family with the Member,2022/12/14,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241750,2022/12/14,2022/12/15,,Designated Traveller,To unite the family with the Member,2022/12/15,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241750,2022/12/14,2022/12/15,,Dependant,To unite the family with the Member,2022/12/14,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241750,2022/12/14,2022/12/15,,Dependant,To unite the family with the Member,2022/12/15,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241750,2022/12/14,2022/12/15,,Dependant,To unite the family with the Member,2022/12/14,Vaudreuil-Dorion,Ottawa,,,,,,,
T0241750,2022/12/14,2022/12/15,,Dependant,To unite the family with the Member,2022/12/15,Ottawa,Vaudreuil-Dorion,,,,,,,
T0241750,2022/12/14,2022/12/15,"Denis, Mathis",Employee,To travel to/from constituency and Ottawa,2022/12/14,Vaudreuil-Dorion,Ottawa,,,,,,,
T0242508,2022/12/20,2022/12/20,,,,,,,164.4800,0.0000,106.9200,1.0000,0,0,271.40
T0242508,2022/12/20,2022/12/20,"Schiefke, Peter",Member,To travel to/from constituency and Ottawa,2022/12/20,Vaudreuil-Dorion,Ottawa,,,,,,,
