Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0221674,2021/11/01,2021/11/30,,,,,,,780.9600,0.0000,0.0000,0.0000,0,0,780.96
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/15,Brooks,Beiseker,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/15,Beiseker,Brooks,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/04,Brooks,Strathmore,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/04,Strathmore,Brooks,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/10,Brooks,Taber,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/10,Taber,Brooks,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/11,Brooks,Strathmore,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/11,Strathmore,Brooks,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/12,Brooks,Chestermere,,,,,,,
T0221674,2021/11/01,2021/11/30,"Shields, Martin",Member,To attend meetings about constituency issues,2021/11/12,Chestermere,Brooks,,,,,,,
T0221511,2021/12/01,2021/12/31,,,,,,,0.0000,1550.0000,0.0000,0,0,0,1550.00
T0221511,2021/12/01,2021/12/31,"Shields, Martin",Member,Secondary Residence,2021/12/01,Ottawa,Ottawa,,,,,,,
T0221676,2021/12/01,2021/12/31,,,,,,,312.1800,0.0000,0.0000,0.0000,0,0,312.18
T0221676,2021/12/01,2021/12/31,"Shields, Martin",Member,To conduct constituency office business,2021/12/18,Brooks,Strathmore,,,,,,,
T0221676,2021/12/01,2021/12/31,"Shields, Martin",Member,To conduct constituency office business,2021/12/18,Strathmore,Brooks,,,,,,,
T0221676,2021/12/01,2021/12/31,"Shields, Martin",Member,To conduct constituency office business,2021/12/30,Brooks,Patricia,,,,,,,
T0221676,2021/12/01,2021/12/31,"Shields, Martin",Member,To conduct constituency office business,2021/12/30,Patricia,Brooks,,,,,,,
T0221676,2021/12/01,2021/12/31,"Shields, Martin",Member,To conduct constituency office business,2021/12/19,Brooks,Champion,,,,,,,
T0221676,2021/12/01,2021/12/31,"Shields, Martin",Member,To conduct constituency office business,2021/12/19,Champion,Brooks,,,,,,,
T0220996,2021/12/04,2021/12/17,,,,,,,2305.8600,193.2300,505.5800,1.0000,0,0,3004.67
T0220996,2021/12/04,2021/12/17,"Shields, Martin",Member,To travel to/from constituency and Ottawa,2021/12/05,Brooks,Ottawa,,,,,,,
T0220996,2021/12/04,2021/12/17,"Shields, Martin",Member,To travel to/from constituency and Ottawa,2021/12/17,Ottawa,Brooks,,,,,,,
T0222493,2022/01/01,2022/01/31,,,,,,,0.0000,1550.0000,0.0000,0,0,0,1550.00
