Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0221123,2021/08/06,2021/08/09,,,,,,,813.5300,87.1000,293.0100,0.5000,1.0000,0,1193.64
T0221123,2021/08/06,2021/08/09,"Lemire, Sébastien",Member,To travel to/from constituency and Ottawa,2021/08/06,Rouyn-Noranda,Ottawa,,,,,,,
T0221123,2021/08/06,2021/08/09,"Lemire, Sébastien",Member,To attend a national caucus meeting,2021/08/07,Ottawa,Shawinigan,,,,,,,
T0221123,2021/08/06,2021/08/09,"Lemire, Sébastien",Member,To attend a national caucus meeting,2021/08/09,Shawinigan,Rouyn-Noranda,,,,,,,
T0220581,2021/10/12,2021/10/12,,,,,,,100.3600,0.0000,80.0400,0.0000,0,0,180.40
T0220581,2021/10/12,2021/10/12,"Lemire, Sébastien",Member,To attend a constituency or community event,2021/10/12,Rouyn-Noranda,Amos,,,,,,,
T0220581,2021/10/12,2021/10/12,"Lemire, Sébastien",Member,To attend a constituency or community event,2021/10/12,Amos,Rouyn-Noranda,,,,,,,
T0221159,2021/10/21,2021/10/21,,,,,,,123.5000,0.0000,33.8700,0.0000,0,0,157.37
T0221159,2021/10/21,2021/10/21,"Lemire, Sébastien",Member,To attend an event as a matter of protocol,2021/10/21,Rouyn-Noranda,Ville-Marie (Témiscamingue),,,,,,,
T0221159,2021/10/21,2021/10/21,"Lemire, Sébastien",Member,To attend an event as a matter of protocol,2021/10/21,Ville-Marie (Témiscamingue),Rouyn-Noranda,,,,,,,
T0220833,2021/10/26,2021/10/28,,,,,,,512.0100,0.0000,0.0000,1.0000,0,0,512.01
T0220833,2021/10/26,2021/10/28,,Designated Traveller,To unite the family with the Member,2021/10/26,Rouyn-Noranda,Ottawa,,,,,,,
T0220833,2021/10/26,2021/10/28,,Designated Traveller,To unite the family with the Member,2021/10/28,Ottawa,Rouyn-Noranda,,,,,,,
T0221146,2021/11/06,2021/11/16,,,,,,,1109.1400,684.9300,1068.5500,0,4.0000,0,2862.62
T0221146,2021/11/06,2021/11/16,"Lemire, Sébastien",Member,To attend a national caucus meeting,2021/11/06,Rouyn-Noranda,Mont-Gabriel,,,,,,,
T0221146,2021/11/06,2021/11/16,"Lemire, Sébastien",Member,To attend a national caucus meeting,2021/11/08,Mont-Gabriel,Ottawa,,,,,,,
T0221146,2021/11/06,2021/11/16,"Lemire, Sébastien",Member,To attend meetings about constituency issues,2021/11/11,Racine (Le Val-Saint-François),Quebec City,,,,,,,
T0221146,2021/11/06,2021/11/16,"Lemire, Sébastien",Member,To attend meetings about constituency issues,2021/11/10,Ottawa,Racine (Le Val-Saint-François),,,,,,,
T0221146,2021/11/06,2021/11/16,"Lemire, Sébastien",Member,To attend meetings about constituency issues,2021/11/14,Quebec City,Chambly,,,,,,,
T0221146,2021/11/06,2021/11/16,"Lemire, Sébastien",Member,To attend meetings about constituency issues,2021/11/15,Chambly,Mont-Laurier,,,,,,,
T0221146,2021/11/06,2021/11/16,"Lemire, Sébastien",Member,To attend meetings about constituency issues,2021/11/16,Mont-Laurier,Rouyn-Noranda,,,,,,,
T0221146,2021/11/06,2021/11/16,"Lemire, Sébastien",Member,To attend a national caucus meeting,2021/11/09,Montreal,Ottawa,,,,,,,
T0222356,2021/11/11,2021/11/13,,,,,,,837.5400,137.2600,0.0000,1.0000,0,0,974.80
T0222356,2021/11/11,2021/11/13,,Designated Traveller,To unite the family with the Member,2021/11/11,Rouyn-Noranda,Québec,,,,,,,
T0222356,2021/11/11,2021/11/13,,Designated Traveller,To unite the family with the Member,2021/11/13,Québec,Rouyn-Noranda,,,,,,,
T0220859,2021/11/12,2021/11/12,,,,,,,79.1200,0.0000,33.8700,0.0000,0,0,112.99
T0220859,2021/11/12,2021/11/12,"Rivard, Christian",Employee,To attend a constituency or community event,2021/11/12,Rouyn-Noranda,La Sarre,,,,,,,
