Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/03,Sorel-Tracy,40,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0309510,Traiteur Richard Côté,710.70
2022/04/16,Sorel-Tracy,5,To celebrate a significant event,Community activity or event,M0309510,Legion royale canadienne -Filiale 117,102.00
2022/04/23,Baie-du-Febvre,7,To celebrate a significant event,Community activity or event,M0309510,102,139.16
2022/05/01,Manseau,1,To celebrate a significant event,Community activity or event,M0309510,Chevaliers de Colomb-Manseau conseil 3317,50.00
2022/05/14,Saint-Ours,3,To celebrate a significant event,Community activity or event,M0309510,Cercle des fermiers de Saint-Ours,200.00
2022/05/22,Manseau,0,To celebrate a significant event,Community activity or event,M0309510,Club FADOQ Manseau,16.50
2022/06/03,Bécancour,7,To celebrate a significant event,Meal at a community activity or event,M0308155,Fondation CNDA,560.00
2022/06/17,Sorel-Tracy,4,To celebrate a significant event,"Gala, reception or ceremony",M0307738,FONDATION DU CÉGEP DE SOREL-TRACY,625.00
2022/07/08,Baie-du-Febvre,5,To celebrate a significant event,Community activity or event,M0309510,Théâtre Tire-toi une bûche,210.00
2022/07/09,Sorel-Tracy,5,To celebrate a significant event,Community activity or event,M0309510,L.R.C. Filiale 117,180.00
2022/07/24,Saint-Gérard-Majella (Le Bas-Richelieu),3,To celebrate a significant event,Community activity or event,M0309510,Maison de la Musique Sorel-Tracy,500.00
2022/09/09,Sorel-Tracy,7,To celebrate a significant event,Community activity or event,M0314633,"VILLE DE SAINT-JOSEPH-DE-SOREL, LA",720.00
2022/09/09,Sorel-Tracy,5,To attend staff events including training,Hosting a meeting,M0315026,Restaurant Le Belvedere,388.94
