Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/06/24,Markham,100,To celebrate a significant event,Hosting a town hall or community event,M0307481,amazon.ca,12.99
2022/06/24,Markham,100,To celebrate a significant event,Hosting a town hall or community event,M0307483,Amazon.ca,15.99
2022/06/24,Markham,100,To celebrate a significant event,Hosting a town hall or community event,M0309069,Walmart,8.23
2022/06/24,Markham,100,To celebrate a significant event,Hosting a town hall or community event,M0308924,Costco,114.40
2022/06/24,Markham,100,To celebrate a significant event,Hosting a town hall or community event,M0309059,NoFrills,12.00
2022/06/24,Markham,100,To celebrate a significant event,Hosting a town hall or community event,M0307482,Amazon,14.80
2022/06/24,Markham,100,To celebrate a significant event,Hosting a town hall or community event,M0309056,T&T Supermarket,22.47
2022/08/06,Markham,20,To meet constituents,Hosting a meeting,M0311441,Tim Hortons,19.99
2022/08/10,Markham,100,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0311455,Costco,56.46
2022/08/10,Markham,100,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0311453,NoFrills,21.17
2022/08/24,Markham,5,To discuss constituency issues with stakeholders,Hosting a meeting,M0312903,Yu Sushu,75.00
