Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/05/24,Leamington,2,To meet constituents,Community activity or event,M0311392,Southwestern Ontario Gleaners,20.00
2022/07/09,Essex,500,To celebrate a significant event,Community activity or event,M0311073,Bulk Barn,291.04
2022/08/02,Essex,7,To attend staff events including training,Hosting a staff event,M0311466,Michigan Diner,121.88
