Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/08/22,Mississauga,7,To discuss constituency issues with stakeholders,Community activity or event,M0312813,Pizza Pizza,36.93
2022/08/26,Mississauga,6,To meet constituents,Community activity or event,M0312854,Pizza Pizza,33.55
