Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/06/16,Guelph,1,To meet constituents,"Meal at a gala, reception or ceremony",M0306472,"Guelph Chamber of Commerce ",105.00
2022/06/21,Ottawa,2,"To discuss business of the House, caucus and committees",Hosting a meeting,M0306472,"L3B Sparks ",85.51
2022/07/14,Guelph,0,To discuss constituency issues with stakeholders,Community activity or event,M0310605,"United Way ",40.00
2022/07/29,Ottawa,9,To meet visitors of Member’s office,Hosting a meeting,M0310784,"L3B Sparks ",262.98
2022/09/08,Guelph,0,To meet constituents,Community activity or event,M0310605,"Guelph Chamber of Commerce ",140.00
2022/09/18,Guelph,1,To meet constituents,Community activity or event,M0310605,"St. Joseph's Health Centre Foundation ",280.00
2022/09/30,Guelph,1,To celebrate a significant event,"Gala, reception or ceremony",M0312987,"Michael House ",150.56
2022/10/13,Guelph,0,To meet constituents,Community activity or event,M0312987,"The Guelph Community Foundation ",70.00
