Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Terrebonne,0,To meet visitors of Member’s office,Hosting a meeting,M0309358,Nespresso,42.90
2022/04/01,Terrebonne,0,To meet visitors of Member’s office,Hosting a meeting,M0309358,Xperio Pos,3.19
2022/06/02,Ottawa,3,To plan Member's priorities and activities,Hosting a meeting,M0306019,Restaurant Parlementaire,172.50
2022/06/16,Terrebonne,0,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0306966,Chambre des Commerces et d'Industrie les Moulins,65.00
2022/06/23,Terrebonne,1,To plan Member's priorities and activities,Hosting a meeting,M0306019,Restaurant L'Aparte,65.24
2022/06/24,Terrebonne,75,To celebrate a significant event,Hosting a town hall or community event,M0306952,Canadian Tire,153.91
2022/06/24,Terrebonne,75,To celebrate a significant event,Hosting a town hall or community event,M0306952,Dollorama,29.50
2022/06/24,Terrebonne,75,To celebrate a significant event,Hosting a town hall or community event,M0306952,Gestion Bobijoe Inc.,643.86
2022/06/24,Terrebonne,75,To celebrate a significant event,Hosting a town hall or community event,M0309358,Académie les Moulins,400.00
2022/06/24,Terrebonne,75,To celebrate a significant event,Hosting a town hall or community event,M0306952,SNQ Laurentides,35.82
2022/06/24,Terrebonne,75,To celebrate a significant event,Hosting a town hall or community event,M0306952,Service Soir,27.93
2022/06/24,Terrebonne,75,To celebrate a significant event,Hosting a town hall or community event,M0306952,Tim Horton's,30.48
2022/06/24,Terrebonne,75,To celebrate a significant event,Hosting a town hall or community event,M0306952,Corfu Pizzeria,49.95
2022/07/01,Terrebonne,50,To celebrate a significant event,Community activity or event,M0309358,Couche-Tard,14.00
2022/07/21,Terrebonne,3,To plan Member's priorities and activities,Hosting a meeting,M0311539,Restaurant Chez Fabien,194.63
2022/08/11,Terrebonne,5,To plan Member's priorities and activities,Hosting a meeting,M0311539,No. 900 Terrebonne,146.65
2022/08/15,Terrebonne,2,To exchange with dignitaries,Hosting a meeting,M0311862,Bières et compagnie,112.13
2022/08/24,Terrebonne,5,To celebrate a significant event,Hosting a staff event,M0312570,Bygs Smoked Meat,115.27
2022/09/09,Terrebonne,6,To attend staff events including training,Hosting a meeting,M0314748,Centre du Rasoir,51.92
2022/09/12,Terrebonne,6,To celebrate a significant event,Hosting a staff event,M0314748,Tim Hortons #100298,4.79
2022/09/13,Montreal,150,To exchange with dignitaries,"Gala, reception or ceremony",M0314848,Chambre de commerce du Montréal métroplitain,140.00
