Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/06/06,Ottawa,250,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0308689,Andrew Rochon,140.56
2022/07/23,Two Hills,4,To attend staff events including training,Hosting a staff event,M0309317,Two Hills Pizza and Wings,51.44
