Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Scarborough,0,To meet visitors of Member’s office,Hosting a meeting,M0308352,No Frills,2.59
2022/07/02,Toronto,1000,To meet constituents,Hosting a town hall or community event,M0308968,"The Co-operators ",414.00
