Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Foothills,5000,To meet constituents,Community activity or event,M0312608,Bulk Barn,172.44
2022/05/14,High River,1,To meet constituents,Community activity or event,M0312608,High River Performing Arts Foundation,40.00
2022/07/27,Calgary,2,"To discuss business of the House, caucus and committees",Hosting a meeting,M0312608,Hyatt Regency,70.03
2022/08/07,Crowsnest Pass,25,To celebrate a significant event,Community activity or event,M0312582,Country Encounters,125.00
2022/08/17,Longview,200,To celebrate a significant event,Community activity or event,M0312588,Receiver General –  Receveur général,1000.00
2022/08/17,Longview,200,To celebrate a significant event,Community activity or event,M0312598,The Highland Shoppe,350.00
2022/08/17,Longview,200,To celebrate a significant event,Community activity or event,M0312588,Good Time Party Rentals LTD.,1028.50
2022/08/30,Okotoks,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0314375,The George,80.85
