Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/08/22,Moose Jaw,6,To meet constituents,Hosting a meeting,M0313119,The Mad Greek,95.72
2022/09/22,Waskesiu Lake,40,"To discuss business of the House, caucus and committees",Hosting a meeting,M0314645,Elk Ridge Resort,231.04
