Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/07/12,Victoria,12,To meet constituents,Hosting a town hall or community event,M0312982,Bubby Rose's Bakery,80.60
2022/07/12,Victoria,1,To meet visitors of Member’s office,Hosting a meeting,M0309005,PiCNiC Too,72.63
