Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Brampton,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0312340,Tim Hortons,8.58
2022/04/09,Brampton,4,To attend staff events including training,Hosting a staff event,M0312340,Pizza Pizza,42.74
2022/06/29,Toronto,1,To celebrate a significant event,"Gala, reception or ceremony",M0312200,SABA Toronto,140.00
2022/07/05,Brampton,12,To discuss constituency issues with stakeholders,Hosting a meeting,M0312340,Tim Hortons,24.78
2022/07/28,Brampton,10,To meet visitors of Member’s office,Hosting a meeting,M0310454,Tim Hortons,15.51
2022/07/28,Ottawa,25,To meet visitors of Member’s office,Hosting a reception or open house,M0311117,Tim Hortons,61.74
2022/08/16,Brampton,4,To celebrate a significant event,"Gala, reception or ceremony",M0312340,DQ Grill & Chill,21.99
