Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Martensville,0,To meet visitors of Member’s office,Hosting a meeting,M0314850,Martensville Coop Food,80.40
2022/06/06,Ottawa,250,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0314844,Andrew Rochon - Wilderness Chef Outdoors,140.56
2022/06/23,Regina,2,To discuss constituency issues with stakeholders,Community activity or event,M0314844,Canada's Farm Show,40.00
