Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/06/13,Ottawa,13,To plan Member's priorities and activities,Hosting a meeting,M0305505,Mercadito,232.89
2022/06/13,Ottawa,1,To plan Member's priorities and activities,Hosting a meeting,M0305505,Mercadito,20.15
2022/07/01,Fort Saskatchewan,6,To celebrate a significant event,Community activity or event,M0313971,A&W,73.55
2022/07/01,Fort Saskatchewan,1000,To celebrate a significant event,Community activity or event,M0313930,Walmart,28.82
2022/07/01,Fort Saskatchewan,1000,To celebrate a significant event,Community activity or event,M0313930,Walmart,55.10
2022/07/14,Sherwood Park,7,To meet constituents,Hosting a town hall or community event,M0313930,Real Canadian Superstore,6.00
2022/07/20,Sherwood Park,6,To plan Member's priorities and activities,Hosting a meeting,M0313930,Headquarters,157.42
2022/07/28,Sherwood Park,20,To meet constituents,Hosting a reception or open house,M0313930,Walmart,32.63
2022/08/09,Sherwood Park,4,To plan Member's priorities and activities,Hosting a meeting,M0313930,Headquarters,122.41
2022/09/06,Fort Saskatchewan,8,To meet constituents,Hosting a town hall or community event,M0313942,The Club House,47.86
2022/09/07,Sherwood Park,4,To plan Member's priorities and activities,Hosting a meeting,M0313930,Headquarters,86.81
