Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/05/18,Saint-Eustache,100,To celebrate a significant event,"Gala, reception or ceremony",M0309171,Chambre de commerce et d'industrie MRC de Deux-Montagnes,85.00
2022/05/24,Blainville,200,To celebrate a significant event,Community activity or event,M0309171,MOISSON LAURENTIDES,90.00
2022/06/09,Saint-Joseph-du-Lac,30,To celebrate a significant event,Community activity or event,M0309278,Chambre de commerce et d'industrie MRC de Deux-Montagnes,10.00
2022/06/09,Saint-Joseph-du-Lac,25,To exchange with dignitaries,Community activity or event,M0309746,Maison Le Paravent,150.00
2022/06/27,Mirabel,4,To plan Member's priorities and activities,Hosting a meeting,M0309736,Le St-Charles café bistro,137.00
2022/07/08,Mirabel,7,To exchange with dignitaries,Hosting a meeting,M0309736,Sucrerie Bonaventure,170.95
2022/09/08,Mirabel,300,To celebrate a significant event,"Gala, reception or ceremony",M0312466,Fondation de la Commanderie de l'Érable,1080.00
