Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/06/29,Toronto,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0310276,Metro,35.24
2022/07/19,Toronto,20,To meet constituents,Hosting a meeting,M0310280,United Bakers Dairy Restaurant,60.43
