Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/06/25,Steinbach,2,To meet constituents,Community activity or event,M0308686,Wendys,36.96
2022/07/01,Steinbach,2,To celebrate a significant event,Meal at a community activity or event,M0307736,A&W,42.31
2022/07/10,Steinbach,3,To meet constituents,Hosting a meeting,M0309624,Bigg Smoak BBQ,79.13
2022/07/12,Steinbach,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0308686,Bigg Smoak,79.32
2022/07/12,Steinbach,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0308686,Dairy Queen,31.99
2022/07/29,Steinbach,17,To meet constituents,Community activity or event,M0311334,Dairy Queen,140.91
2022/08/06,Richer,5,To meet constituents,Community activity or event,M0311348,Subway,61.64
2022/08/13,South Junction,5,To meet constituents,Community activity or event,M0312003,Clearview Consumers Co-op Ltd.,76.40
2022/09/02,Steinbach,1,To meet constituents,Hosting a meeting,M0314035,Smitty's,26.28
2022/09/05,Ste. Anne (Town),3,To meet constituents,Community activity or event,M0314035,Old No 12 Cafe & Lounge,47.55
