Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/07/02,Stouffville,300,To celebrate a significant event,Community activity or event,M0309315,Strawberry Festival,972.14
2022/08/16,Niagara Falls,1,"To discuss business of the House, caucus and committees","Gala, reception or ceremony",M0312712,Eventbrite,145.00
