Supplier,Description,Date,Total
SASKATCHEWAN SENIORS MECHANISM,Advertising,2021/04/01,72.25
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/05/01,41.32
"WORLD SPECTATOR, THE",Advertising,2021/05/03,207.50
THOMPSON-PALLISTER BAIT CO. LTD,Promotional Items,2021/06/02,644.00
GRASSLANDS NEWS GROUP,Advertising,2021/06/04,300.00
WADENA NEWS LTD.,Advertising,2021/06/07,95.00
"WORLD SPECTATOR, THE",Advertising,2021/06/07,135.00
SASK ENERGY,Public Utilities,2021/06/08,49.21
Saskpower,Public Utilities,2021/06/08,69.64
SASKATCHEWAN SENIORS MECHANISM,Advertising,2021/06/11,72.25
Wheatland Water Conditioning,Spring Water,2021/06/14,20.00
ACCESS Communications,Constituency Office Internet,2021/06/15,139.95
ACCESS Communications,Constituency Office Cable,2021/06/15,53.90
ZOOM,Computer Software and Licences,2021/06/16,11.99
"Canora Courier, The",Advertising,2021/06/17,33.00
GRASSLANDS NEWS GROUP,Advertising,2021/06/17,190.00
Less Annoying CRM,Computer Software and Licences,2021/06/18,84.43
"WORLD SPECTATOR, THE",Advertising,2021/06/18,290.00
FOAM LAKE REVIEW LTD.,Advertising,2021/06/21,143.25
"FOUR-TOWN JOURNAL, THE",Advertising,2021/06/22,90.00
Send In Blue,Computer Software and Licences,2021/06/22,27.00
"Canora Courier, The",Advertising,2021/06/23,33.00
Yorkton This Week,Advertising,2021/06/23,140.00
GRASSLANDS NEWS GROUP,Advertising,2021/06/24,200.00
GRASSLANDS NEWS GROUP,Advertising,2021/06/24,185.00
Nation Builder,Computer Software and Licences,2021/06/25,71.16
FOAM LAKE REVIEW LTD.,Advertising,2021/06/28,172.50
"WORLD SPECTATOR, THE",Advertising,2021/06/28,312.50
Campaign Life Coalition,Advertising,2021/06/29,350.00
Canada Post,"Postage, Parcel Post and Courier Services",2021/06/29,16.22
"Rock 98 Five, The",Advertising,2021/06/29,133.00
WADENA NEWS LTD.,Advertising,2021/06/29,172.80
"Canora Courier, The",Advertising,2021/06/30,132.00
CIBC,Banking Fees and Cheque Orders,2021/06/30,4.00
Dollar Tree,"Office Supplies, Stationery and Accessories",2021/06/30,13.30
"Junction Review, The",Advertising,2021/06/30,140.96
"Junction Review, The",Advertising,2021/06/30,70.48
KELVINGTON CHRONICLE,Advertising,2021/06/30,255.00
"Rock 98 Five, The",Advertising,2021/06/30,276.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,46.72
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,10.07
Yorkton This Week,Advertising,2021/06/30,183.10
Yorkton This Week,Advertising,2021/06/30,135.40
New Pathway Ukrainian News,Advertising,2021/07/01,108.00
"Rock 98 Five, The",Advertising,2021/07/01,184.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/07/08,47.60
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/07/08,40.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,255.94
Sask Energy,Public Utilities,2021/07/09,46.12
SaskPower,Public Utilities,2021/07/09,215.84
"Canora Courier, The",Advertising,2021/07/14,412.80
Walmart,Office Decor,2021/07/14,63.54
WalMart,"Office Supplies, Stationery and Accessories",2021/07/14,58.93
Yorkton This Week,"Printed Matter, Books, Newspapers and Subscriptions",2021/07/14,66.24
ACCESS communications,Constituency Office Cable,2021/07/15,53.90
ACCESS communications,Constituency Office Internet,2021/07/15,139.95
"FOUR-TOWN JOURNAL, THE",Advertising,2021/07/15,177.90
Less Annoying CRM,Computer Software and Licences,2021/07/18,87.30
Yorkton This Week,Advertising,2021/07/21,72.00
SendinBlue,Computer Software and Licences,2021/07/22,27.00
Nation Builders,Computer Software and Licences,2021/07/25,73.58
"WORLD SPECTATOR, THE",Advertising,2021/07/26,225.00
Yorkton This Week,Advertising,2021/07/28,75.00
CIBC,Banking Fees and Cheque Orders,2021/07/30,4.00
SecurTek,Protection and Alarm Monitoring (Member's Office Budget),2021/08/01,60.00
THIRTY DAYS PROPERTIES LTD.,Office Rental and Related Fees,2021/08/01,1999.50
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/08/04,20.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,255.82
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,39.00
STERLING MARKING PRODUCTS INC,"Office Supplies, Stationery and Accessories",2021/08/18,16.74
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,255.82
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/23,65.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/08/23,20.00
THIRTY DAYS PROPERTIES LTD.,Office Rental and Related Fees,2021/09/01,1999.50
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/09/13,80.20
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/09/13,20.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,255.82
THIRTY DAYS PROPERTIES LTD.,Office Rental and Related Fees,2021/10/01,1999.50
