Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0227128,2022/03/29,2022/03/31,,,,,,,375.7300,594.9400,218.6600,0.5000,0,0,1189.33
T0227128,2022/03/29,2022/03/31,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/03/29,Toronto,Ottawa,,,,,,,
T0229431,2022/04/14,2022/04/18,,,,,,,1704.0800,417.6000,116.9200,3.5000,0,0,2238.60
T0229431,2022/04/14,2022/04/18,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/04/14,Toronto,Ottawa,,,,,,,
T0229431,2022/04/14,2022/04/18,,Dependant,To unite the family with the Member,2022/04/14,Toronto,Ottawa,,,,,,,
T0229431,2022/04/14,2022/04/18,,Dependant,To unite the family with the Member,2022/04/14,Toronto,Ottawa,,,,,,,
T0229431,2022/04/14,2022/04/18,,Designated Traveller,To unite the family with the Member,2022/04/14,Toronto,Ottawa,,,,,,,
T0229431,2022/04/14,2022/04/18,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/04/18,Ottawa,Toronto,,,,,,,
T0229431,2022/04/14,2022/04/18,,Dependant,To unite the family with the Member,2022/04/18,Ottawa,Toronto,,,,,,,
T0229431,2022/04/14,2022/04/18,,Dependant,To unite the family with the Member,2022/04/18,Ottawa,Toronto,,,,,,,
T0229431,2022/04/14,2022/04/18,,Designated Traveller,To unite the family with the Member,2022/04/18,Ottawa,Toronto,,,,,,,
T0229436,2022/04/24,2022/04/27,,,,,,,424.6200,525.9800,358.6200,1.0000,0,0,1309.22
T0229436,2022/04/24,2022/04/27,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/04/24,Toronto,Ottawa,,,,,,,
T0229436,2022/04/24,2022/04/27,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/04/27,Ottawa,Toronto,,,,,,,
T0229991,2022/05/01,2022/05/04,,,,,,,996.9300,815.3000,224.6000,1.0000,0,0,2036.83
T0229991,2022/05/01,2022/05/04,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/05/01,Toronto,Ottawa,,,,,,,
T0229991,2022/05/01,2022/05/04,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/05/04,Ottawa,Toronto,,,,,,,
T0229435,2022/05/06,2022/05/07,,,,,,,1751.1100,388.9400,47.9400,0,2.0000,0,2187.99
T0229435,2022/05/06,2022/05/07,"Coteau, Michael",Member,To attend meetings with stakeholders about business of the House,2022/05/06,Toronto,Halifax,,,,,,,
T0229435,2022/05/06,2022/05/07,"Davis, Cecil",Employee,To attend meetings with stakeholders about business of the House,2022/05/06,Toronto,Halifax,,,,,,,
T0229435,2022/05/06,2022/05/07,"Coteau, Michael",Member,To attend meetings with stakeholders about business of the House,2022/05/07,Halifax,Toronto,,,,,,,
T0229435,2022/05/06,2022/05/07,"Davis, Cecil",Employee,To attend meetings with stakeholders about business of the House,2022/05/07,Halifax,Toronto,,,,,,,
T0229989,2022/05/15,2022/05/20,,,,,,,424.6200,555.0500,407.4100,1.0000,0,0,1387.08
T0229989,2022/05/15,2022/05/20,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/05/15,Toronto,Ottawa,,,,,,,
T0229989,2022/05/15,2022/05/20,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/05/20,Ottawa,Toronto,,,,,,,
T0229848,2022/05/29,2022/06/01,,,,,,,424.6200,374.6000,255.4900,1.0000,0,0,1054.71
T0229848,2022/05/29,2022/06/01,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/05/29,Toronto,Ottawa,,,,,,,
T0229848,2022/05/29,2022/06/01,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/06/01,Ottawa,Toronto,,,,,,,
T0230003,2022/06/05,2022/06/09,,,,,,,424.6200,604.3900,339.0600,1.0000,0,0,1368.07
T0230003,2022/06/05,2022/06/09,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/06/05,Toronto,Ottawa,,,,,,,
T0230003,2022/06/05,2022/06/09,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/06/09,Ottawa,Toronto,,,,,,,
T0230667,2022/06/12,2022/06/17,,,,,,,424.6200,755.4900,360.8500,1.0000,0,0,1540.96
T0230667,2022/06/12,2022/06/17,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/06/12,Toronto,Ottawa,,,,,,,
T0230667,2022/06/12,2022/06/17,"Coteau, Michael",Member,To travel to/from constituency and Ottawa,2022/06/17,Ottawa,Toronto,,,,,,,
