Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0214153,2021/05/16,2021/05/20,,,,,,,1564.2800,302.6100,323.5200,0,2.0000,0,2190.41
T0214153,2021/05/16,2021/05/20,"Hoback, Randy",Member,To attend meetings with stakeholders about business of the House,2021/05/17,Canwood,Banff,,,,,,,
T0214153,2021/05/16,2021/05/20,"Hoback, Randy",Member,To attend meetings with stakeholders about business of the House,2021/05/18,Banff,Cranbrook,,,,,,,
T0214153,2021/05/16,2021/05/20,"Hoback, Randy",Member,To attend meetings with stakeholders about business of the House,2021/05/19,Cranbrook,Fernie,,,,,,,
T0214153,2021/05/16,2021/05/20,"Hoback, Randy",Member,To attend meetings with stakeholders about business of the House,2021/05/20,Fernie,Canwood,,,,,,,
T0214389,2021/05/31,2021/06/24,,,,,,,4166.0200,234.1700,1634.1800,2.0000,0,0,6034.37
T0214389,2021/05/31,2021/06/24,"Hoback, Randy",Member,To travel to/from constituency and Ottawa,2021/05/31,Shellbrook,Ottawa,,,,,,,
T0214389,2021/05/31,2021/06/24,"Hoback, Randy",Member,To travel to/from constituency and Ottawa,2021/06/04,Ottawa,Shellbrook,,,,,,,
T0214389,2021/05/31,2021/06/24,"Hoback, Randy",Member,To travel to/from constituency and Ottawa,2021/06/12,Shellbrook,Ottawa,,,,,,,
T0214389,2021/05/31,2021/06/24,"Hoback, Randy",Member,To travel to/from constituency and Ottawa,2021/06/23,Ottawa,Shellbrook,,,,,,,
T0213873,2021/06/01,2021/07/21,,,,,,,0.0000,1592.9900,0.0000,0,0,0,1592.99
T0213873,2021/06/01,2021/07/21,"Hoback, Randy",Member,Secondary Residence,2021/06/01,Ottawa,Ottawa,,,,,,,
T0213873,2021/06/01,2021/07/21,"Hoback, Randy",Member,Secondary Residence,2021/06/22,Ottawa,Ottawa,,,,,,,
T0214925,2021/06/28,2021/06/30,,,,,,,226.1000,0.0000,124.7100,0,2.0000,0,350.81
T0214925,2021/06/28,2021/06/30,"Hoback, Randy",Member,To attend meetings about constituency issues,2021/06/28,Canwood,Prince Albert,,,,,,,
T0214925,2021/06/28,2021/06/30,"Hoback, Randy",Member,To attend meetings about constituency issues,2021/06/28,Prince Albert,Canwood,,,,,,,
T0214925,2021/06/28,2021/06/30,"Hoback, Randy",Member,To attend meetings with stakeholders about business of the House,2021/06/30,Canwood,Saskatoon,,,,,,,
T0214925,2021/06/28,2021/06/30,"Hoback, Randy",Member,To attend meetings with stakeholders about business of the House,2021/06/30,Saskatoon,Canwood,,,,,,,
T0214904,2021/07/01,2021/07/30,,,,,,,1555.9200,897.2300,862.4400,0,7.0000,0,3315.59
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend an event as a guest speaker,2021/07/01,Canwood,Prince Albert,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend a regional or provincial caucus meeting,2021/07/27,Waskesiu Lake,Canwood,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend meetings about constituency issues,2021/07/29,Canwood,St. Louis,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend meetings about constituency issues,2021/07/29,St. Louis,Canwood,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend an event as a guest speaker,2021/07/30,Canwood,Prince Albert,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend an event as a guest speaker,2021/07/30,Prince Albert,Canwood,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend an event as a guest speaker,2021/07/01,Prince Albert,Canwood,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend meetings with stakeholders about business of the House,2021/07/11,Canwood,Calgary,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend meetings with stakeholders about business of the House,2021/07/13,Calgary,Canwood,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To conduct constituency office business,2021/07/16,Canwood,Prince Albert,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To conduct constituency office business,2021/07/16,Prince Albert,Canwood,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To conduct constituency office business,2021/07/20,Canwood,Prince Albert,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To conduct constituency office business,2021/07/20,Prince Albert,Canwood,,,,,,,
T0214904,2021/07/01,2021/07/30,"Hoback, Randy",Member,To attend a regional or provincial caucus meeting,2021/07/25,Canwood,Waskesiu Lake,,,,,,,
T0214688,2021/07/01,2021/08/21,,,,,,,0.0000,1642.9900,0.0000,0,0,0,1642.99
T0214688,2021/07/01,2021/08/21,"Hoback, Randy",Member,Secondary Residence,2021/07/22,Ottawa,Ottawa,,,,,,,
T0214688,2021/07/01,2021/08/21,"Hoback, Randy",Member,Secondary Residence,2021/07/01,Ottawa,Ottawa,,,,,,,
T0214083,2021/07/04,2021/07/09,,,,,,,187.6000,0.0000,41.0600,2.0000,0,0,228.66
T0214083,2021/07/04,2021/07/09,"Murphy, Cindy",Employee,To conduct constituency office business,2021/07/04,Nipawin,Love,,,,,,,
T0214083,2021/07/04,2021/07/09,"Murphy, Cindy",Employee,To conduct constituency office business,2021/07/04,Love,Nipawin,,,,,,,
T0214083,2021/07/04,2021/07/09,"Murphy, Cindy",Employee,To conduct constituency office business,2021/07/09,Nipawin,Prince Albert,,,,,,,
T0214083,2021/07/04,2021/07/09,"Murphy, Cindy",Employee,To conduct constituency office business,2021/07/09,Prince Albert,Nipawin,,,,,,,
T0215429,2021/08/07,2021/08/14,,,,,,,210.7800,0.0000,437.7500,2.0000,0,0,648.53
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/13,Kinistino,Prince Albert,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/09,Prince Albert,Paddockwood,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/14,Paddockwood,Prince Albert,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/10,Prince Albert,Nipawin,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/10,Nipawin,Prince Albert,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/11,Prince Albert,Carrot River,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/11,Carrot River,Prince Albert,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/12,Prince Albert,Birch Hills,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/12,Birch Hills,Prince Albert,,,,,,,
T0215429,2021/08/07,2021/08/14,"Laewetz, Jennifer",Employee,To attend a constituency or community event,2021/08/13,Prince Albert,Kinistino,,,,,,,
T0215029,2021/08/07,2021/08/20,,,,,,,2548.5600,1509.3700,1078.3700,6.0000,0,0,5136.30
T0215029,2021/08/07,2021/08/20,"Jandu, Sukhmandeep",Employee,To travel to/from constituency and Ottawa,2021/08/07,Ottawa,Prince Albert,,,,,,,
T0215029,2021/08/07,2021/08/20,"Jandu, Sukhmandeep",Employee,To attend a constituency or community event,2021/08/14,Prince Albert,Shellbrook,,,,,,,
T0215029,2021/08/07,2021/08/20,"Jandu, Sukhmandeep",Employee,To attend a constituency or community event,2021/08/14,Shellbrook,Prince Albert,,,,,,,
T0215029,2021/08/07,2021/08/20,"Jandu, Sukhmandeep",Employee,To travel to/from constituency and Ottawa,2021/08/16,Prince Albert,Ottawa,,,,,,,
T0215029,2021/08/07,2021/08/20,"Jandu, Sukhmandeep",Employee,To attend a constituency or community event,2021/08/10,Prince Albert,Nipawin,,,,,,,
T0215029,2021/08/07,2021/08/20,"Jandu, Sukhmandeep",Employee,To attend a constituency or community event,2021/08/10,Nipawin,Prince Albert,,,,,,,
