Supplier,Description,Date,Total
TD Canada Trust,Banking Fees and Cheque Orders,2022/07/29,10.95
TD Canada Trust,Banking Fees and Cheque Orders,2022/08/31,10.95
Home Depot,Office Plants and Flowers,2022/09/21,149.88
Real Canadian Superstore,Cleaning Products,2022/09/23,79.94
Safeway,"Office Supplies, Stationery and Accessories",2022/09/28,7.98
TD Canada Trust,Banking Fees and Cheque Orders,2022/09/29,10.95
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,56.45
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,109.82
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,3.73
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,160.82
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/10/01,80.98
Calder Publications,Advertising,2022/10/03,319.50
RAT CREEK PRESS,Advertising,2022/10/03,125.00
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/07,291.97
Winners,Voice Communication Equipment,2022/10/07,24.99
Save-On-Foods,"Office Supplies, Stationery and Accessories",2022/10/13,19.98
Kuhlmann's,Gifts given as a matter of protocol,2022/10/14,99.99
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/17,292.14
House of Commons / Chambre des communes,Framing Done at the House of Commons,2022/10/20,172.19
Lazy Kitten Productions LTD,Photography and Video Services,2022/10/25,750.00
Pe Metawe Together LTD,Gifts given as a matter of protocol,2022/10/27,109.90
Grand & Toy,Cleaning Products,2022/10/31,95.10
"Great West Media, LP",Advertising,2022/10/31,273.00
2161963 Alberta Ltd.,Office Rental,2022/11/01,1995.00
Armour Alarms Inc.,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2022/11/01,40.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/11/01,36.79
RAT CREEK PRESS,Advertising,2022/11/01,125.00
Calder Publications,Advertising,2022/11/04,319.50
Canada Post – Postes Canada,Courier Services,2022/11/09,15.52
Canada Post – Postes Canada,Courier Services,2022/11/09,15.58
Ikea,"Office Supplies, Stationery and Accessories",2022/11/10,22.96
Ikea,Office Decor,2022/11/10,79.96
Ikea,Office Decor,2022/11/10,39.98
Ikea,"Office Supplies, Stationery and Accessories",2022/11/10,46.91
Ikea,"Office Supplies, Stationery and Accessories",2022/11/10,4.99
Canada Post – Postes Canada,Courier Services,2022/11/15,35.91
Canada Post – Postes Canada,Courier Services,2022/11/15,15.01
Canada Post – Postes Canada,Courier Services,2022/11/15,15.51
Nespresso,Appliances,2022/11/21,199.00
The Carrot Community Arts Coffeehouse,Gifts given as a matter of protocol,2022/11/25,90.00
Canada Post – Postes Canada,Postage and Parcel Post,2022/11/28,292.02
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/11/30,244.89
2161963 Alberta Ltd.,Office Rental,2022/12/01,1995.00
RAT CREEK PRESS,Advertising,2022/12/05,125.00
Calder Publications,Advertising,2022/12/06,319.50
Alberta Native News,Advertising,2022/12/13,447.50
House of Commons / Chambre des communes,Language Training,2022/12/13,116.72
2161963 Alberta Ltd.,Office Rental,2023/01/01,1995.00
