Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0207076,2020/04/01,2020/04/30,,,,,,,49.2000,0.0000,0.0000,0.0000,0,0,49.20
T0207076,2020/04/01,2020/04/30,"Johns, Gord",Member,To conduct constituency office business,2020/04/05,Port Alberni,Parksville,,,,,,,
T0207076,2020/04/01,2020/04/30,"Johns, Gord",Member,To conduct constituency office business,2020/04/05,Parksville,Port Alberni,,,,,,,
T0207085,2020/05/01,2020/05/31,,,,,,,106.6000,0.0000,0.0000,0.0000,0,0,106.60
T0207085,2020/05/01,2020/05/31,"Johns, Gord",Member,To attend meetings about constituency issues,2020/05/30,Port Alberni,Courtenay,,,,,,,
T0207085,2020/05/01,2020/05/31,"Johns, Gord",Member,To attend meetings about constituency issues,2020/05/30,Courtenay,Port Alberni,,,,,,,
T0207087,2020/06/01,2020/06/30,,,,,,,258.3200,0.0000,79.4200,0.0000,0,0,337.74
T0207087,2020/06/01,2020/06/30,"Johns, Gord",Member,To attend meetings about constituency issues,2020/06/07,Port Alberni,Tofino,,,,,,,
T0207087,2020/06/01,2020/06/30,"Johns, Gord",Member,To attend meetings about constituency issues,2020/06/20,Port Alberni,Tofino,,,,,,,
T0207087,2020/06/01,2020/06/30,"Johns, Gord",Member,To attend meetings about constituency issues,2020/06/24,Tofino,Port Alberni,,,,,,,
T0207087,2020/06/01,2020/06/30,"Johns, Gord",Member,To attend meetings about constituency issues,2020/06/07,Tofino,Port Alberni,,,,,,,
T0207118,2020/07/01,2020/07/31,,,,,,,124.3000,1529.6900,423.4600,0.0000,0,0,2077.45
T0207118,2020/07/01,2020/07/31,"Johns, Gord",Member,To attend meetings about constituency issues,2020/07/03,Port Alberni,Tofino,,,,,,,
T0207118,2020/07/01,2020/07/31,"Johns, Gord",Member,To attend meetings about constituency issues,2020/07/11,Tofino,Port Alberni,,,,,,,
T0207128,2020/08/01,2020/08/31,,,,,,,360.3100,349.1400,69.3700,0.0000,0,0,778.82
T0207128,2020/08/01,2020/08/31,"Johns, Gord",Member,To attend meetings about constituency issues,2020/08/06,Port Alberni,Victoria,,,,,,,
T0207128,2020/08/01,2020/08/31,"Johns, Gord",Member,To attend meetings about constituency issues,2020/08/07,Victoria,Port Alberni,,,,,,,
T0207128,2020/08/01,2020/08/31,"Johns, Gord",Member,To attend a constituency or community event,2020/08/15,Port Alberni,Errington,,,,,,,
T0207128,2020/08/01,2020/08/31,"Johns, Gord",Member,To attend a constituency or community event,2020/08/15,Errington,Port Alberni,,,,,,,
T0207128,2020/08/01,2020/08/31,"Johns, Gord",Member,To attend a constituency or community event,2020/08/22,Port Alberni,Hornby Island,,,,,,,
T0207128,2020/08/01,2020/08/31,"Johns, Gord",Member,To attend a constituency or community event,2020/08/22,Hornby Island,Port Alberni,,,,,,,
T0207129,2020/09/01,2020/09/20,,,,,,,351.2200,231.0900,89.2300,0.0000,0,0,671.54
T0207129,2020/09/01,2020/09/20,"Johns, Gord",Member,To attend meetings about constituency issues,2020/09/02,Port Alberni,Cumberland,,,,,,,
T0207129,2020/09/01,2020/09/20,"Johns, Gord",Member,To attend meetings about constituency issues,2020/09/20,Port Alberni,Nanoose Bay,,,,,,,
T0207129,2020/09/01,2020/09/20,"Johns, Gord",Member,To attend meetings about constituency issues,2020/09/20,Nanoose Bay,Port Alberni,,,,,,,
T0207129,2020/09/01,2020/09/20,"Johns, Gord",Member,To attend meetings about constituency issues,2020/09/02,Cumberland,Port Alberni,,,,,,,
T0207129,2020/09/01,2020/09/20,"Johns, Gord",Member,To attend meetings with stakeholders about business of the House,2020/09/05,Port Alberni,Victoria,,,,,,,
T0207129,2020/09/01,2020/09/20,"Johns, Gord",Member,To attend meetings with stakeholders about business of the House,2020/09/09,Victoria,Port Alberni,,,,,,,
T0205750,2020/09/01,2020/10/18,,,,,,,0.0000,1581.2000,0.0000,0,0,0,1581.20
T0205750,2020/09/01,2020/10/18,"Johns, Gord",Member,Secondary Residence,2020/09/01,Ottawa,Ottawa,,,,,,,
T0207130,2020/09/21,2020/10/11,,,,,,,2717.6400,0.0000,1330.7200,1.0000,0,0,4048.36
T0207130,2020/09/21,2020/10/11,"Johns, Gord",Member,To travel to/from constituency and Ottawa,2020/09/21,Port Alberni,Ottawa,,,,,,,
T0207130,2020/09/21,2020/10/11,"Johns, Gord",Member,To travel to/from constituency and Ottawa,2020/10/11,Ottawa,Port Alberni,,,,,,,
T0206764,2020/10/01,2020/11/18,,,,,,,0.0000,1624.9900,0.0000,0,0,0,1624.99
T0206764,2020/10/01,2020/11/18,"Johns, Gord",Member,Secondary Residence,2020/10/19,Ottawa,Ottawa,,,,,,,
T0206764,2020/10/01,2020/11/18,"Johns, Gord",Member,Secondary Residence,2020/10/01,Ottawa,Ottawa,,,,,,,
T0207861,2020/11/01,2020/12/18,,,,,,,0.0000,1610.6100,0.0000,0,0,0,1610.61
T0207861,2020/11/01,2020/12/18,"Johns, Gord",Member,Secondary Residence,2020/11/01,Ottawa,Ottawa,,,,,,,
T0207861,2020/11/01,2020/12/18,"Johns, Gord",Member,Secondary Residence,2020/11/01,Ottawa,Ottawa,,,,,,,
T0207861,2020/11/01,2020/12/18,"Johns, Gord",Member,Secondary Residence,2020/11/19,Ottawa,Ottawa,,,,,,,
T0207861,2020/11/01,2020/12/18,"Johns, Gord",Member,Secondary Residence,2020/11/19,Ottawa,Ottawa,,,,,,,
T0208152,2020/11/15,2020/11/29,,,,,,,2694.5800,0.0000,916.1200,1.0000,0,0,3610.70
T0208152,2020/11/15,2020/11/29,"Johns, Gord",Member,To travel to/from constituency and Ottawa,2020/11/15,Port Alberni,Ottawa,,,,,,,
T0208152,2020/11/15,2020/11/29,"Johns, Gord",Member,To travel to/from constituency and Ottawa,2020/11/28,Ottawa,Port Alberni,,,,,,,
