Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Rivière-du-Loup,0,To meet visitors of Member’s office,Hosting a meeting,M0273172,MAXI,1.88
2021/05/01,Montmagny,1,To meet constituents,Meal at a community activity or event,M0269700,Club richelieu Montmagny,110.00
