Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Chicoutimi,2,To meet constituents,Hosting a meeting,M0269359,Restaurant Le Stade,47.85
2021/04/09,Chicoutimi,2,To meet constituents,Hosting a meeting,M0269359,Rest. Normandin,30.05
2021/04/14,Chicoutimi,2,To meet constituents,Hosting a meeting,M0269359,Rest. Normandin,49.37
2021/04/15,Chicoutimi,6,To meet constituents,Hosting a meeting,M0269359,St-Hubert,114.05
2021/04/15,Chicoutimi,2,To meet constituents,Hosting a meeting,M0269359,Bistro Café Summum,59.14
2021/04/16,Chicoutimi,2,To meet constituents,Hosting a meeting,M0269359,Bistrot du Fjord,28.68
2021/04/19,Chicoutimi,1,To meet constituents,Hosting a meeting,M0269359,St-Hubert,27.70
2021/04/20,Chicoutimi,1,To meet constituents,Hosting a meeting,M0269359,Café Mont-Royal,11.45
2021/04/21,Chicoutimi,2,To meet constituents,Hosting a meeting,M0269359,Bistrot du Fjord,27.88
2021/04/23,Chicoutimi,4,To meet constituents,Hosting a meeting,M0269396,Restaurant Lucerne,83.34
2021/04/28,Chicoutimi,2,To meet constituents,Hosting a meeting,M0269396,Entrecôte Chicoutimi,45.56
2021/04/29,Chicoutimi,2,To meet constituents,Hosting a meeting,M0269396,La Belle et La Boeuf,47.31
2021/04/30,Chicoutimi,1,To meet constituents,Hosting a meeting,M0269396,Bistro Café Summum,63.97
2021/05/14,Chicoutimi,1,To meet constituents,Hosting a meeting,M0270710,Restaurant Le Stade,52.08
2021/05/18,Chicoutimi,1,To meet constituents,Hosting a meeting,M0270710,Chez Annie Resto St-Paul,34.68
2021/05/20,Chicoutimi,2,To meet constituents,Hosting a meeting,M0271887,Café Mont-Royal,27.90
2021/06/26,Chicoutimi,2,To meet constituents,Hosting a meeting,M0271887,Bistrot du Fjord,25.00
