Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/16,Burnaby,3,To plan Member's priorities and activities,Hosting a staff event,M0270270,Chongquing Restaurant,76.25
2021/04/23,Burnaby,3,To plan Member's priorities and activities,Hosting a meeting,M0270270,Me-N-Eds Pizza Parlor,41.56
2021/05/28,Burnaby,20,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0272000,London Drugs,72.73
