Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/09/23,Ottawa,4,To plan Member's priorities and activities,Hosting a staff event,M0268076,Uber Eats,138.28
2020/10/09,Ottawa,3,To plan Member's priorities and activities,Hosting a staff event,M0268060,Uber Eats,96.05
2021/01/26,Ottawa,4,To plan Member's priorities and activities,Hosting a staff event,M0268072,Uber Eats,107.29
2021/02/24,Calgary,4,To plan Member's priorities and activities,Hosting a staff event,M0268068,Uber Eats,66.47
2021/03/11,Ottawa,3,To plan Member's priorities and activities,Hosting a staff event,M0268067,Uber Eats,56.06
2021/03/31,Ottawa,3,To plan Member's priorities and activities,Hosting a staff event,M0268065,Uber Eats,74.48
