Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/01/30,Corner Brook,6,To exchange with dignitaries,Hosting a meeting,M0269060,Hew & Draw Hotel,43.34
2021/04/30,Conception Bay South,6,To plan Member's priorities and activities,Hosting a staff event,M0269061,The Hangout,125.39
