Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0211108,2020/08/11,2021/03/11,,,,,,,0.0000,227.1500,0.0000,0,0,0,227.15
T0211108,2020/08/11,2021/03/11,"Finnigan, Pat",Member,Secondary Residence,2020/11/10,Ottawa,Ottawa,,,,,,,
T0211108,2020/08/11,2021/03/11,"Finnigan, Pat",Member,Secondary Residence,2020/08/11,Ottawa,Ottawa,,,,,,,
T0211108,2020/08/11,2021/03/11,"Finnigan, Pat",Member,Secondary Residence,2020/09/10,Ottawa,Ottawa,,,,,,,
T0211108,2020/08/11,2021/03/11,"Finnigan, Pat",Member,Secondary Residence,2021/02/09,Ottawa,Ottawa,,,,,,,
T0211108,2020/08/11,2021/03/11,"Finnigan, Pat",Member,Secondary Residence,2021/01/10,Ottawa,Ottawa,,,,,,,
T0211108,2020/08/11,2021/03/11,"Finnigan, Pat",Member,Secondary Residence,2020/12/10,Ottawa,Ottawa,,,,,,,
T0211108,2020/08/11,2021/03/11,"Finnigan, Pat",Member,Secondary Residence,2020/10/11,Ottawa,Ottawa,,,,,,,
T0210989,2020/10/05,2021/03/04,,,,,,,0.0000,816.6500,0.0000,0,0,0,816.65
T0210989,2020/10/05,2021/03/04,"Finnigan, Pat",Member,Secondary Residence,2021/02/05,Ottawa,Ottawa,,,,,,,
T0210989,2020/10/05,2021/03/04,"Finnigan, Pat",Member,Secondary Residence,2020/10/05,Ottawa,Ottawa,,,,,,,
T0210989,2020/10/05,2021/03/04,"Finnigan, Pat",Member,Secondary Residence,2020/12/05,Ottawa,Ottawa,,,,,,,
T0210989,2020/10/05,2021/03/04,"Finnigan, Pat",Member,Secondary Residence,2021/01/05,Ottawa,Ottawa,,,,,,,
T0210989,2020/10/05,2021/03/04,"Finnigan, Pat",Member,Secondary Residence,2020/11/05,Ottawa,Ottawa,,,,,,,
T0211632,2021/01/14,2021/03/18,,,,,,,292.2800,0.0000,0.0000,0.0000,0.0000,0.0000,292.28
T0211632,2021/01/14,2021/03/18,"Finnigan, Pat",Member,To attend an event as a matter of protocol,2021/01/14,Néguac,Rogersville,,,,,,,
T0211632,2021/01/14,2021/03/18,"Finnigan, Pat",Member,To attend a constituency or community event,2021/03/18,Rogersville,Saint John,,,,,,,
T0211632,2021/01/14,2021/03/18,"Finnigan, Pat",Member,To attend a constituency or community event,2021/03/18,Saint John,Rogersville,,,,,,,
T0211632,2021/01/14,2021/03/18,"Finnigan, Pat",Member,To attend an event as a matter of protocol,2021/01/14,Rogersville,Néguac,,,,,,,
200467564,2021/02/01,2021/02/28,,,,,,,0.0000,1589.9500,0.0000,0,0,0,1589.95
200467564,2021/02/01,2021/02/28,"Finnigan, Pat",Member,Secondary Residence,2021/02/01,OTTAWA,OTTAWA,,,,,,,
200475566,2021/03/01,2021/03/31,,,,,,,0.0000,1589.9500,0.0000,0,0,0,1589.95
200475566,2021/03/01,2021/03/31,"Finnigan, Pat",Member,Secondary Residence,2021/03/01,OTTAWA,OTTAWA,,,,,,,
