Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0237486,2022/07/26,2022/09/05,,,,,,,77.2800,0.0000,0.0000,0.0000,0,0,77.28
T0237486,2022/07/26,2022/09/05,"Tassi, Hon. Filomena",Member,To attend meetings about constituency issues,2022/07/26,Hamilton (City / Ville),Hamilton (City / Ville),,,,,,,
T0237486,2022/07/26,2022/09/05,"Tassi, Hon. Filomena",Member,To conduct constituency office business,2022/09/05,Hamilton (City / Ville),Toronto,,,,,,,
T0237486,2022/07/26,2022/09/05,"Tassi, Hon. Filomena",Member,To attend meetings about constituency issues,2022/07/26,Hamilton (City / Ville),Hamilton (City / Ville),,,,,,,
T0237486,2022/07/26,2022/09/05,"Tassi, Hon. Filomena",Member,To conduct constituency office business,2022/09/05,Toronto,Hamilton (City / Ville),,,,,,,
T0235762,2022/08/19,2022/09/18,,,,,,,0.0000,53.1000,0.0000,0,0,0,53.10
T0235762,2022/08/19,2022/09/18,"Tassi, Hon. Filomena",Member,Secondary Residence,2022/08/19,Ottawa,Ottawa,,,,,,,
T0240453,2022/08/23,2022/08/23,,,,,,,40.3000,0.0000,0.0000,0.0000,0,0,40.30
T0240453,2022/08/23,2022/08/23,"Tassi, Hon. Filomena",Member,To conduct constituency office business,2022/08/23,Hamilton (City / Ville),Toronto,,,,,,,
T0239725,2022/09/12,2022/10/11,,,,,,,0.0000,41.4700,0.0000,0,0,0,41.47
T0239725,2022/09/12,2022/10/11,"Tassi, Hon. Filomena",Member,Secondary Residence,2022/09/12,Ottawa,Ottawa,,,,,,,
T0235582,2022/09/18,2022/09/18,,,,,,,130.3600,0.0000,0.0000,1.0000,0,0,130.36
T0235582,2022/09/18,2022/09/18,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/09/18,Hamilton (City / Ville),Ottawa,,,,,,,
T0235582,2022/09/18,2022/09/18,,Designated Traveller,To unite the family with the Member,2022/09/18,Hamilton (City / Ville),Ottawa,,,,,,,
T0237779,2022/09/19,2022/10/18,,,,,,,0.0000,53.1000,0.0000,0,0,0,53.10
T0237779,2022/09/19,2022/10/18,"Tassi, Hon. Filomena",Member,Secondary Residence,2022/09/19,Ottawa,Ottawa,,,,,,,
T0235943,2022/09/23,2022/09/23,,,,,,,807.9400,0.0000,0.0000,1.0000,0,0,807.94
T0235943,2022/09/23,2022/09/23,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/09/23,Ottawa,Hamilton (City / Ville),,,,,,,
T0235943,2022/09/23,2022/09/23,,Designated Traveller,To unite the family with the Member,2022/09/23,Ottawa,Hamilton (City / Ville),,,,,,,
T0235962,2022/09/25,2022/09/25,,,,,,,147.3000,0.0000,0.0000,0.5000,0,0,147.30
T0235962,2022/09/25,2022/09/25,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/09/25,Hamilton (City / Ville),Ottawa,,,,,,,
T0236331,2022/09/28,2022/09/28,,,,,,,470.6100,0.0000,0.0000,0.5000,0,0,470.61
T0236331,2022/09/28,2022/09/28,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/09/28,Ottawa,Hamilton (City / Ville),,,,,,,
T0236615,2022/10/02,2022/10/02,,,,,,,277.8000,0.0000,0.0000,1.0000,0,0,277.80
T0236615,2022/10/02,2022/10/02,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/10/02,Hamilton (City / Ville),Ottawa,,,,,,,
T0236615,2022/10/02,2022/10/02,,Designated Traveller,To unite the family with the Member,2022/10/02,Hamilton (City / Ville),Ottawa,,,,,,,
T0236901,2022/10/06,2022/10/06,,,,,,,789.8800,0.0000,0.0000,1.0000,0,0,789.88
T0236901,2022/10/06,2022/10/06,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/10/06,Ottawa,Hamilton (City / Ville),,,,,,,
T0236901,2022/10/06,2022/10/06,,Designated Traveller,To travel to/from constituency and Ottawa,2022/10/06,Ottawa,Hamilton (City / Ville),,,,,,,
T0237559,2022/10/13,2022/10/13,,,,,,,56.2000,0.0000,0.0000,0,0.0000,0,56.20
T0237559,2022/10/13,2022/10/13,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/10/13,Hamilton (City / Ville),Niagara,,,,,,,
T0237276,2022/10/16,2022/10/16,,,,,,,277.8000,0.0000,0.0000,1.0000,0,0,277.80
T0237276,2022/10/16,2022/10/16,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/10/16,Hamilton (City / Ville),Ottawa,,,,,,,
T0237276,2022/10/16,2022/10/16,,Designated Traveller,To travel to/from constituency and Ottawa,2022/10/16,Hamilton (City / Ville),Ottawa,,,,,,,
T0240176,2022/10/19,2022/11/18,,,,,,,0.0000,53.1000,0.0000,0,0,0,53.10
T0240176,2022/10/19,2022/11/18,"Tassi, Hon. Filomena",Member,Secondary Residence,2022/10/19,Ottawa,Ottawa,,,,,,,
T0237714,2022/10/21,2022/10/21,,,,,,,789.8800,0.0000,0.0000,1.0000,0,0,789.88
T0237714,2022/10/21,2022/10/21,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/10/21,Ottawa,Hamilton (City / Ville),,,,,,,
T0237714,2022/10/21,2022/10/21,,Designated Traveller,To travel to/from constituency and Ottawa,2022/10/21,Ottawa,Hamilton (City / Ville),,,,,,,
T0237716,2022/10/23,2022/10/23,,,,,,,147.3000,0.0000,0.0000,0.5000,0,0,147.30
T0237716,2022/10/23,2022/10/23,"Tassi, Hon. Filomena",Member,To travel to/from constituency and Ottawa,2022/10/23,Hamilton (City / Ville),Ottawa,,,,,,,
T0238282,2022/10/30,2022/10/30,,,,,,,260.3000,0.0000,0.0000,0.5000,0,0,260.30
