Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0238585,2022/08/19,2022/09/19,,,,,,,0.0000,46.4500,0.0000,0,0,0,46.45
T0238585,2022/08/19,2022/09/19,"Nater, John",Member,Secondary Residence,2022/08/19,Ottawa,Ottawa,,,,,,,
T0237008,2022/09/01,2022/09/30,,,,,,,0.0000,45.9500,0.0000,0,0,0,45.95
T0237008,2022/09/01,2022/09/30,"Nater, John",Member,Secondary Residence,2022/09/01,Ottawa,Ottawa,,,,,,,
T0241832,2022/09/03,2022/12/02,,,,,,,0.0000,48.2300,0.0000,0,0,0,48.23
T0241832,2022/09/03,2022/12/02,"Nater, John",Member,Secondary Residence,2022/09/03,Ottawa,Ottawa,,,,,,,
T0237514,2022/09/12,2022/10/19,,,,,,,566.0400,0.0000,0.0000,0.0000,0.0000,0,566.04
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/16,Mitchell,Stratford,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/24,Milverton,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/30,Mitchell,Saint Marys,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/30,Saint Marys,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/30,Mitchell,Mount Forest,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/30,Mount Forest,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/30,Mitchell,Harriston,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/30,Harriston,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/01,Mitchell,Gowanstown,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/01,Gowanstown,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/02,Mitchell,Lakeside,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/16,Stratford,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/02,Lakeside,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/07,Mitchell,Saint Marys,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/07,Saint Marys,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/14,Mitchell,Stratford,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/14,Stratford,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/14,Mitchell,Kinkora,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/10/14,Kinkora,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/17,Mitchell,Harriston,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/17,Harriston,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/23,Mitchell,Mount Forest,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/23,Mount Forest,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/24,Mitchell,Saint Marys,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/24,Saint Marys,Mitchell,,,,,,,
T0237514,2022/09/12,2022/10/19,"Nater, John",Member,To attend a constituency or community event,2022/09/24,Mitchell,Milverton,,,,,,,
T0241251,2022/09/19,2022/10/19,,,,,,,0.0000,55.0400,0.0000,0,0,0,55.04
T0241251,2022/09/19,2022/10/19,"Nater, John",Member,Secondary Residence,2022/09/19,Ottawa,Ottawa,,,,,,,
T0236320,2022/09/25,2022/09/29,,,,,,,799.6300,0.0000,305.4900,1.0000,0,0,1105.12
T0236320,2022/09/25,2022/09/29,"Nater, John",Member,To travel to/from constituency and Ottawa,2022/09/25,Mitchell,Ottawa,,,,,,,
T0236320,2022/09/25,2022/09/29,"Nater, John",Member,To travel to/from constituency and Ottawa,2022/09/29,Ottawa,Mitchell,,,,,,,
T0238985,2022/10/01,2022/10/31,,,,,,,0.0000,45.9500,0.0000,0,0,0,45.95
T0238985,2022/10/01,2022/10/31,"Nater, John",Member,Secondary Residence,2022/10/01,Ottawa,Ottawa,,,,,,,
T0236578,2022/10/02,2022/10/06,,,,,,,622.3400,0.0000,264.8700,1.0000,0,0,887.21
T0236578,2022/10/02,2022/10/06,"Nater, John",Member,To travel to/from constituency and Ottawa,2022/10/02,Mitchell,Ottawa,,,,,,,
T0236578,2022/10/02,2022/10/06,"Nater, John",Member,To travel to/from constituency and Ottawa,2022/10/06,Ottawa,Mitchell,,,,,,,
T0237517,2022/10/16,2022/10/20,,,,,,,640.6800,0.0000,386.5200,1.0000,0,0,1027.20
T0237517,2022/10/16,2022/10/20,"Nater, John",Member,To travel to/from constituency and Ottawa,2022/10/16,Mitchell,Ottawa,,,,,,,
T0237517,2022/10/16,2022/10/20,"Nater, John",Member,To travel to/from constituency and Ottawa,2022/10/20,Ottawa,Mitchell,,,,,,,
T0237735,2022/10/23,2022/10/28,,,,,,,801.3600,0.0000,386.5200,1.0000,0,0,1187.88
T0237735,2022/10/23,2022/10/28,"Nater, John",Member,To travel to/from constituency and Ottawa,2022/10/23,Mitchell,Ottawa,,,,,,,
T0237735,2022/10/23,2022/10/28,"Nater, John",Member,To travel to/from constituency and Ottawa,2022/10/28,Ottawa,Mitchell,,,,,,,
T0238569,2022/10/30,2022/11/03,,,,,,,958.2700,0.0000,335.9800,1.0000,0,0,1294.25
