Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/03/15,Sault Ste. Marie,5,To meet constituents,Hosting a meeting,M0299777,Metro,21.98
2022/04/14,Sault Ste. Marie,7,To meet visitors of Member’s office,Hosting a meeting,M0302357,Subway,54.01
