Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/13,Embrun,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0301732,Sandee's Restaurant,50.51
2022/04/27,Ottawa,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0301732,Parliamentary Retaurant,129.97
2022/06/01,Ottawa,4,To exchange with dignitaries,Hosting a meeting,M0305826,Parliamentary Restaurant,213.30
