Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0301223,Nespresso,182.00
2022/05/25,Arrowwood,12,To discuss constituency issues with stakeholders,Hosting a meeting,M0305586,Center Street Eatery,492.63
2022/06/06,Ottawa,250,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0306396,Andrew Rochon Wilderness Chef Outdoors,140.56
2022/06/07,Brooks,2,To meet constituents,Hosting a town hall or community event,M0305675,"Dinah Hiebert ",157.66
2022/06/11,Beiseker,100,To meet constituents,Hosting a town hall or community event,M0305675,"Heritage Food and Health ",372.00
