Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/09,Winnipeg,14,To discuss constituency issues with stakeholders,Hosting a meeting,M0304672,Jeepney Express Inc.,151.65
2022/05/28,Winnipeg,6,To exchange with dignitaries,Hosting a meeting,M0304004,Boston Pizza,107.85
2022/05/29,Winnipeg,16,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0304672,Lucita's Food Market,168.00
