Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/05/31,Ottawa,1,To exchange with dignitaries,"Meal at a gala, reception or ceremony",M0305067,National Prayer Breakfast,107.10
2022/06/07,Simcoe,2,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0305067,69th Field Battery Association,120.00
