Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/05,Ottawa,0,To plan Member's priorities and activities,Hosting a meeting,M0300201,Provigo,8.00
2022/04/09,Mascouche,150,To celebrate a significant event,Meal at a community activity or event,M0300103,Fadoq-Cercle d'Or de Mascouche,70.00
2022/04/30,Saint-Esprit,0,To celebrate a significant event,Meal at a community activity or event,M0302042,Centre d'action bénévole de Montcalm,15.00
2022/05/02,Mascouche,0,To attend staff events including training,Hosting a staff event,M0302945,Maxi,4.79
2022/05/21,L'Épiphanie,200,To celebrate a significant event,Meal at a community activity or event,M0303692,Chevaliers de Colomb 9554 L'Épiphanie,30.00
2022/05/27,Saint-Liguori,220,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0304187,Festival acadien Nouvelle Acadie,200.00
2022/06/17,Mascouche,45,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0306395,Métro Plus,84.97
2022/06/17,Mascouche,45,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0306395,Fine Bouche,72.00
2022/06/17,Mascouche,45,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0306395,Maxi,8.78
2022/06/17,Mascouche,45,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0306395,Costco Wholesale,124.77
2022/06/17,Mascouche,45,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0306395,Dollarama,33.50
2022/06/18,Mascouche,1,To celebrate a significant event,Meal at a community activity or event,M0306231,Fadoq-Cercle d'Or de Mascouche,70.00
