Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/27,Ottawa,15,To exchange with dignitaries,Hosting a meeting,M0302415,House of Commons Food Services — Services de restauration de la Chambre des communes,224.25
2022/05/04,Ottawa,12,To discuss constituency issues with stakeholders,Hosting a meeting,M0302408,Parliamentary Restaurant,126.05
