Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/11,Vancouver,140,To celebrate a significant event,Hosting a town hall or community event,M0301650,Afghan Chopan Bakery & Diner,451.59
2022/05/28,Vancouver,25,To meet constituents,Hosting a town hall or community event,M0304081,Safeway,52.03
