Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/30,London,2,To celebrate a significant event,Meal at a community activity or event,M0302271,London Ukranian Centre,55.08
2022/05/25,St. Thomas,12,To discuss constituency issues with stakeholders,Hosting a meeting,M0305800,Food Basics,58.96
2022/06/16,London,0,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0305800,MacDonald Cartier Club of London and Area,30.00
