Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0301069,Loblaws,98.25
2022/04/01,Bridgewater,0,To meet visitors of Member’s office,Hosting a meeting,M0303665,"Staples ",32.99
2022/06/06,Ottawa,200,To celebrate a significant event,Hosting a reception or open house,M0304368,Clearwater Seafoods,462.50
