Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/05,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0300962,IGA FAMILLE CHARLES,9.99
2022/04/05,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0300962,MAXI GATINEAU SAVANE,4.39
2022/04/05,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0300962,SUPER C *25958,10.47
2022/04/06,Hull,2,To exchange with dignitaries,Hosting a meeting,M0300962,PACINI HULL,136.59
2022/04/13,St-Nicolas,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0301024,ST-HUBERT ST-NICOLAS,64.60
2022/04/14,Saint-Agapit,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0301024,ANGUS ZONE,45.73
2022/04/19,Levis,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0301024,RESTO PUB LE 2000,42.21
2022/04/20,Saint-Agapit,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0301024,ANGUS ZONE,66.25
2022/04/21,Levis,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0301024,RESTAURANT NORMANDIN,67.89
2022/04/25,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0302048,IGA,29.96
2022/04/28,Hull,2,To exchange with dignitaries,Hosting a meeting,M0302048,ST-HUBERT HULL,86.99
2022/05/02,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0302048,IGA,39.44
2022/05/04,Hull,2,To exchange with dignitaries,Hosting a meeting,M0302048,PACINI HULL,149.49
2022/05/08,Saint-Gilles,1,To meet constituents,Meal at a community activity or event,M0302477,GOLF LOTBINIÈRE,60.88
2022/05/10,Gatineau,2,To exchange with dignitaries,Hosting a meeting,M0303028,ST-HUBERT GATINEAU,77.27
2022/05/11,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0302674,IGA FAMILLE CHARLES,40.74
2022/05/12,Levis,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0303028,RESTO PUB LE 2000,82.75
2022/05/15,Saint-Gilles,2,To meet constituents,Meal at a community activity or event,M0303028,GOLF LOTBINIERE,49.24
2022/05/17,Hull,2,To exchange with dignitaries,Hosting a meeting,M0303329,ST-HUBERT HULL,88.99
2022/05/18,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0303329,IGA EXTRA FAMILLE PLANTE,48.82
2022/05/21,Saint-Narcisse-de-Beaurivage,7,To meet constituents,Meal at a community activity or event,M0303344,FÊTES 150 ANS ST-NARCISSE-DE-BEAURIVAGE,347.90
2022/05/24,Levis,5,To discuss constituency issues with stakeholders,Hosting a meeting,M0304511,RESTO PUB LE 2000,90.28
2022/05/26,Saint-Nicolas,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0304511,ST-HUBERT ST-NICOLAS,57.39
2022/06/01,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0304511,SUPER C HULL,10.69
2022/06/01,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0304511,IGA EXTRA FAMILLE PLANTE,44.04
2022/06/03,Sainte-Julie (Lajemmerais),2,To exchange with dignitaries,Hosting a meeting,M0305144,ST-HUBERT STE-JULIE,65.54
2022/06/05,Charny,50,To meet constituents,Meal at a community activity or event,M0301761,CHEVALIER DSE COLOMB DE CHARNY CONSEIL 6852,1000.00
2022/06/07,Saint-Étienne-de-Lauzon,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0305144,YUZU ST-ETIENNE,50.96
2022/06/08,Ottawa,3,To exchange with dignitaries,Hosting a meeting,M0305282,MILESTONES,167.24
2022/06/08,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0305282,SUPER C,48.23
2022/06/13,Hull,2,To exchange with dignitaries,Hosting a meeting,M0305719,"ST-HUBERT HULL ",105.11
2022/06/13,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0305517,SUPER C,53.71
