Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Mascouche,0,To meet constituents,Hosting a meeting,M0286446,Maxi,40.55
2021/04/01,Mascouche,0,To meet visitors of Member’s office,Hosting a meeting,M0284558,Maxi,39.20
2021/04/01,Mascouche,0,To meet visitors of Member’s office,Hosting a meeting,M0286460,Maxi,4.29
2021/04/01,Mascouche,0,To meet visitors of Member’s office,Hosting a meeting,M0286481,Maxi,11.34
2021/11/11,Mascouche,7,To plan Member's priorities and activities,Hosting a meeting,M0286460,Maxi,13.28
2021/11/17,Saint-Lin - Laurentides,2,To meet constituents,"Meal at a gala, reception or ceremony",M0284542,Chambre de commerce et d`industrie de la MRC de Montcalm,250.00
2021/11/19,Mascouche,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0286460,Sushi shop,59.55
2021/11/19,Mascouche,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0286460,SAQ,20.15
2021/11/19,Terrebonne,1,To meet constituents,"Meal at a gala, reception or ceremony",M0286566,Chambre de commerce et d'industrie Les Moulins,60.00
2021/12/11,Saint-Calixte,1,To meet constituents,Meal at a community activity or event,M0286599,Club de l'âge d'or de Saint-Calixte,25.00
