Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,St. Thomas,0,To meet visitors of Member’s office,Hosting a meeting,M0284900,BulkBarn,66.79
2021/04/01,St. Thomas,0,To meet visitors of Member’s office,Hosting a meeting,M0282534,Food Basics,5.99
2021/07/29,St. Thomas,7,To attend staff events including training,Hosting a staff event,M0281864,Catering by james Meadows,176.00
2021/10/30,London,1,To meet constituents,Meal at a community activity or event,M0282534,Lambeth Lions Club,140.00
2021/11/14,London,1,To meet constituents,Meal at a community activity or event,M0283278,JEWISH NATIONAL FUND,250.00
2021/11/26,St. Thomas,2,To celebrate a significant event,Meal at a community activity or event,M0284900,Knights of Columbus #1467,36.00
